coordinate_id,constructor,ordered_operands,first_rejecting_class,rejection_reason,value_min,value_max,denominator_category,signal_families
"RATIO(ece15,fs05da)",C3,ece15|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece15,gasa)",C3,ece15|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece15,gasb)",C3,ece15|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece15,gasc)",C3,ece15|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece15,gasd)",C3,ece15|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece15,pinj)",C3,ece15|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_15l)",C3,ece15|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_15r)",C3,ece15|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_21l)",C3,ece15|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_21r)",C3,ece15|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_30l)",C3,ece15|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_30r)",C3,ece15|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_33l)",C3,ece15|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,pinj_33r)",C3,ece15|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,tinj)",C3,ece15|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece15,cerqrott3)",C3,ece15|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott6)",C3,ece15|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott8)",C3,ece15|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott10)",C3,ece15|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott11)",C3,ece15|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott12)",C3,ece15|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqrott13)",C3,ece15|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqtit6)",C3,ece15|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqtit8)",C3,ece15|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqtit12)",C3,ece15|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece15,cerqtit13)",C3,ece15|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,prmtan_teped)",C3,ece16|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece16,fs04)",C3,ece16|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece16,fs03da)",C3,ece16|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece16,fs05da)",C3,ece16|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece16,gasa)",C3,ece16|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece16,gasb)",C3,ece16|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece16,gasc)",C3,ece16|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece16,gasd)",C3,ece16|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece16,pinj)",C3,ece16|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_15l)",C3,ece16|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_15r)",C3,ece16|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_21l)",C3,ece16|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_21r)",C3,ece16|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_30l)",C3,ece16|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_30r)",C3,ece16|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_33l)",C3,ece16|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,pinj_33r)",C3,ece16|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,tinj)",C3,ece16|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece16,cerqrott3)",C3,ece16|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott6)",C3,ece16|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott8)",C3,ece16|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott10)",C3,ece16|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott11)",C3,ece16|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott12)",C3,ece16|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqrott13)",C3,ece16|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqtit6)",C3,ece16|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqtit8)",C3,ece16|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqtit12)",C3,ece16|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece16,cerqtit13)",C3,ece16|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,prmtan_teped)",C3,ece18|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece18,fs04)",C3,ece18|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece18,fs03da)",C3,ece18|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece18,fs05da)",C3,ece18|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece18,gasa)",C3,ece18|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece18,gasb)",C3,ece18|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece18,gasc)",C3,ece18|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece18,gasd)",C3,ece18|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece18,pinj)",C3,ece18|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_15l)",C3,ece18|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_15r)",C3,ece18|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_21l)",C3,ece18|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_21r)",C3,ece18|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_30l)",C3,ece18|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_30r)",C3,ece18|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_33l)",C3,ece18|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,pinj_33r)",C3,ece18|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,tinj)",C3,ece18|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece18,cerqrott3)",C3,ece18|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott6)",C3,ece18|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott8)",C3,ece18|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott10)",C3,ece18|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott11)",C3,ece18|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott12)",C3,ece18|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqrott13)",C3,ece18|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqtit6)",C3,ece18|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqtit8)",C3,ece18|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqtit12)",C3,ece18|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece18,cerqtit13)",C3,ece18|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,prmtan_teped)",C3,ece19|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece19,fs04)",C3,ece19|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece19,fs03da)",C3,ece19|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece19,fs05da)",C3,ece19|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece19,gasa)",C3,ece19|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece19,gasb)",C3,ece19|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece19,gasc)",C3,ece19|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece19,gasd)",C3,ece19|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece19,pinj)",C3,ece19|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_15l)",C3,ece19|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_15r)",C3,ece19|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_21l)",C3,ece19|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_21r)",C3,ece19|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_30l)",C3,ece19|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_30r)",C3,ece19|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_33l)",C3,ece19|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,pinj_33r)",C3,ece19|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,tinj)",C3,ece19|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece19,cerqrott3)",C3,ece19|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott6)",C3,ece19|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott8)",C3,ece19|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott10)",C3,ece19|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott11)",C3,ece19|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott12)",C3,ece19|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqrott13)",C3,ece19|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqtit6)",C3,ece19|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqtit8)",C3,ece19|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqtit12)",C3,ece19|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece19,cerqtit13)",C3,ece19|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,prmtan_teped)",C3,ece20|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece20,fs04)",C3,ece20|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece20,fs03da)",C3,ece20|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece20,fs05da)",C3,ece20|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece20,gasa)",C3,ece20|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece20,gasb)",C3,ece20|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece20,gasc)",C3,ece20|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece20,gasd)",C3,ece20|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece20,pinj)",C3,ece20|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_15l)",C3,ece20|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_15r)",C3,ece20|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_21l)",C3,ece20|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_21r)",C3,ece20|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_30l)",C3,ece20|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_30r)",C3,ece20|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_33l)",C3,ece20|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,pinj_33r)",C3,ece20|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,tinj)",C3,ece20|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece20,cerqrott3)",C3,ece20|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott6)",C3,ece20|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott8)",C3,ece20|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott10)",C3,ece20|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott11)",C3,ece20|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott12)",C3,ece20|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqrott13)",C3,ece20|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqtit6)",C3,ece20|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqtit8)",C3,ece20|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqtit12)",C3,ece20|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece20,cerqtit13)",C3,ece20|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,prmtan_teped)",C3,ece21|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece21,fs04)",C3,ece21|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece21,fs03da)",C3,ece21|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece21,fs05da)",C3,ece21|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece21,gasa)",C3,ece21|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece21,gasb)",C3,ece21|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece21,gasc)",C3,ece21|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece21,gasd)",C3,ece21|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece21,pinj)",C3,ece21|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_15l)",C3,ece21|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_15r)",C3,ece21|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_21l)",C3,ece21|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_21r)",C3,ece21|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_30l)",C3,ece21|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_30r)",C3,ece21|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_33l)",C3,ece21|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,pinj_33r)",C3,ece21|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,tinj)",C3,ece21|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece21,cerqrott3)",C3,ece21|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott6)",C3,ece21|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott8)",C3,ece21|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott10)",C3,ece21|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott11)",C3,ece21|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott12)",C3,ece21|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqrott13)",C3,ece21|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqtit6)",C3,ece21|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqtit8)",C3,ece21|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqtit12)",C3,ece21|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece21,cerqtit13)",C3,ece21|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,prmtan_teped)",C3,ece22|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|ece_te_profile
"RATIO(ece22,fs04)",C3,ece22|fs04,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece22,fs03da)",C3,ece22|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece22,fs05da)",C3,ece22|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|filterscope_dalpha
"RATIO(ece22,gasa)",C3,ece22|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,ece_te_profile|gas_injection
"RATIO(ece22,gasb)",C3,ece22|gasb,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece22,gasc)",C3,ece22|gasc,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece22,gasd)",C3,ece22|gasd,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|gas_injection
"RATIO(ece22,pinj)",C3,ece22|pinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_15l)",C3,ece22|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_15r)",C3,ece22|pinj_15r,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_21l)",C3,ece22|pinj_21l,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_21r)",C3,ece22|pinj_21r,E,E_DENOM_RMS_ZERO,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_30l)",C3,ece22|pinj_30l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_30r)",C3,ece22|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_33l)",C3,ece22|pinj_33l,E,E_DENOM_ZERO_VALUE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,pinj_33r)",C3,ece22|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,tinj)",C3,ece22|tinj,E,E_DENOM_SIGN_CHANGE,,,level,ece_te_profile|neutral_beams
"RATIO(ece22,cerqrott3)",C3,ece22|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott6)",C3,ece22|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott8)",C3,ece22|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott10)",C3,ece22|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott11)",C3,ece22|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott12)",C3,ece22|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
"RATIO(ece22,cerqrott13)",C3,ece22|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,level,cer_rotation_ti|ece_te_profile
