coordinate_id,constructor,ordered_operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
LEVEL_OVER_RATE(ece8|ece12),C8,ece8|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece13),C8,ece8|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece14),C8,ece8|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece15),C8,ece8|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece16),C8,ece8|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece18),C8,ece8|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece19),C8,ece8|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece20),C8,ece8|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece21),C8,ece8|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece22),C8,ece8|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece25),C8,ece8|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece27),C8,ece8|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece28),C8,ece8|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece29),C8,ece8|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece30),C8,ece8|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece31),C8,ece8|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece33),C8,ece8|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece35),C8,ece8|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece36),C8,ece8|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece37),C8,ece8|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece38),C8,ece8|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|ece39),C8,ece8|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott3),C8,ece8|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott6),C8,ece8|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott8),C8,ece8|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott10),C8,ece8|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott11),C8,ece8|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott12),C8,ece8|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqrott13),C8,ece8|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit3),C8,ece8|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit6),C8,ece8|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit8),C8,ece8|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit10),C8,ece8|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit11),C8,ece8|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit12),C8,ece8|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece8|cerqtit13),C8,ece8|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|bt),C8,ece9|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ip),C8,ece9|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|gasa),C8,ece9|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|gasb),C8,ece9|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|gasc),C8,ece9|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|gasd),C8,ece9|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj),C8,ece9|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_15l),C8,ece9|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_15r),C8,ece9|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_21l),C8,ece9|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece9|pinj_21r),C8,ece9|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece9|pinj_30l),C8,ece9|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_30r),C8,ece9|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_33l),C8,ece9|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|pinj_33r),C8,ece9|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|tinj),C8,ece9|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece1),C8,ece9|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece2),C8,ece9|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece3),C8,ece9|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece4),C8,ece9|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece5),C8,ece9|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece6),C8,ece9|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece7),C8,ece9|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece8),C8,ece9|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece9),C8,ece9|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece10),C8,ece9|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece11),C8,ece9|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece12),C8,ece9|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece13),C8,ece9|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece14),C8,ece9|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece15),C8,ece9|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece16),C8,ece9|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece18),C8,ece9|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece19),C8,ece9|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece20),C8,ece9|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece21),C8,ece9|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece22),C8,ece9|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece25),C8,ece9|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece27),C8,ece9|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece28),C8,ece9|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece29),C8,ece9|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece30),C8,ece9|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece31),C8,ece9|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece33),C8,ece9|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece35),C8,ece9|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece36),C8,ece9|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece37),C8,ece9|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece38),C8,ece9|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|ece39),C8,ece9|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott3),C8,ece9|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott6),C8,ece9|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott8),C8,ece9|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott10),C8,ece9|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott11),C8,ece9|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott12),C8,ece9|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqrott13),C8,ece9|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit3),C8,ece9|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit6),C8,ece9|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit8),C8,ece9|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit10),C8,ece9|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit11),C8,ece9|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit12),C8,ece9|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece9|cerqtit13),C8,ece9|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|bt),C8,ece10|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ip),C8,ece10|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|gasa),C8,ece10|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|gasb),C8,ece10|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|gasc),C8,ece10|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|gasd),C8,ece10|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj),C8,ece10|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_15l),C8,ece10|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_15r),C8,ece10|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_21l),C8,ece10|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece10|pinj_21r),C8,ece10|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece10|pinj_30l),C8,ece10|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_30r),C8,ece10|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_33l),C8,ece10|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|pinj_33r),C8,ece10|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|tinj),C8,ece10|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece1),C8,ece10|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece2),C8,ece10|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece3),C8,ece10|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece4),C8,ece10|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece5),C8,ece10|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece6),C8,ece10|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece7),C8,ece10|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece8),C8,ece10|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece9),C8,ece10|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece10),C8,ece10|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece11),C8,ece10|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece12),C8,ece10|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece13),C8,ece10|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece14),C8,ece10|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece15),C8,ece10|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece16),C8,ece10|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece18),C8,ece10|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece19),C8,ece10|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece20),C8,ece10|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece21),C8,ece10|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece22),C8,ece10|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece25),C8,ece10|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece27),C8,ece10|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece28),C8,ece10|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece29),C8,ece10|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece30),C8,ece10|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece31),C8,ece10|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece33),C8,ece10|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece35),C8,ece10|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece36),C8,ece10|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece37),C8,ece10|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece38),C8,ece10|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|ece39),C8,ece10|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott3),C8,ece10|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott6),C8,ece10|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott8),C8,ece10|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott10),C8,ece10|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott11),C8,ece10|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott12),C8,ece10|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqrott13),C8,ece10|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit3),C8,ece10|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit6),C8,ece10|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit8),C8,ece10|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit10),C8,ece10|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit11),C8,ece10|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit12),C8,ece10|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece10|cerqtit13),C8,ece10|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|bt),C8,ece11|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ip),C8,ece11|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|gasa),C8,ece11|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|gasb),C8,ece11|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|gasc),C8,ece11|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|gasd),C8,ece11|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj),C8,ece11|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_15l),C8,ece11|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_15r),C8,ece11|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_21l),C8,ece11|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece11|pinj_21r),C8,ece11|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
LEVEL_OVER_RATE(ece11|pinj_30l),C8,ece11|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_30r),C8,ece11|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_33l),C8,ece11|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|pinj_33r),C8,ece11|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|tinj),C8,ece11|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece1),C8,ece11|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece2),C8,ece11|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece3),C8,ece11|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece4),C8,ece11|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece5),C8,ece11|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece6),C8,ece11|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
LEVEL_OVER_RATE(ece11|ece7),C8,ece11|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
