fold,shot_id,era,block,REL_nrmse,REL_rmse,scale,log10_kappa,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
3,187022,earlier,A,0.1374379880060841,8.561722379081802e+17,6.229516673878254e+18,1.2339726900233288,0.6188391746044124,0.10711951274352462,0.5563571549282775,0.08303014263011647,0.46896448005578223,0.16853006856694575
3,187022,earlier,B,0.8289495940986787,4.6103138593272376e+18,5.561633532543141e+18,1.194812262521452,1.2341815720005045,0.4321605506579025,0.10900207839949409,0.6332599274128162,1.8013871388438871,0.6587557866901719
3,187022,earlier,C,0.34044204388851196,2.0022512547473224e+18,5.881327793352751e+18,1.2223041230575027,1.0975919368390041,0.16415819802096862,0.41830522242685203,1.2748111189196987,0.676993504327792,1.2578618608163425
3,189651,later,A,0.10451854783932579,1.9488936979106033e+18,1.8646390886587875e+19,1.4579094826137924,1.9015843677980058,0.033499496864729916,0.9711026197156988,1.5588121163748943,0.5725791265613119,1.4862010995378445
3,189651,later,B,0.08732151040197766,2.0187759302260618e+18,2.311888469327645e+19,1.4765297809444773,1.3725080012400332,0.14602568888277878,0.19335805897640312,0.37010918086242367,0.4604253584047182,0.37711147982264753
3,189651,later,C,0.23623627272736739,5.821102650341538e+18,2.4641019700897006e+19,1.4116608246718372,0.6485830265655171,0.5775756348323391,0.8025416939936301,0.12988619157578465,0.4507023708577888,0.11555056619737114
3,195267,later,A,0.11354673873022457,1.0152319549227763e+18,8.941093036012805e+18,1.6514728351669719,0.6399016537889235,0.21182180920360164,0.1226747685725609,0.1669078844303914,0.10033398430924266,0.16364370975650938
3,195267,later,B,0.16625207364505487,1.3833545305992266e+18,8.320825721263864e+18,1.5457479509737786,1.5559133934832903,0.9437258200880284,0.7477372261541996,0.5349861713604572,0.4768911152601646,0.4714678475943601
3,195267,later,C,0.21293006611600684,2.146793395572949e+18,1.0082152486644842e+19,1.3380089700073545,1.305920567875834,0.2858563220099481,0.5730062695603972,0.41914135556143634,0.3106952222704015,0.4234085525420583
3,195638,later,A,0.1545980764638609,2.8040351856845435e+18,1.813758133232673e+19,1.5321613442948714,1.3284213164337417,0.10521175343318893,0.59753910389447,0.1046228115652872,0.1211391673383599,0.10292282034070963
3,195638,later,B,0.09107356050567074,1.6312907229177718e+18,1.7911792553846608e+19,1.4780929020668838,0.6483844551015246,0.08321451607821742,0.2518815012775371,0.08786681468338542,0.06943674719312573,0.06351382404530949
3,195638,later,C,0.10801112446395587,1.7478971533169859e+18,1.6182566027263908e+19,1.4562193309853704,0.40041371240108165,0.08651952384757416,0.18255066518612073,0.053313019054126734,0.042535588891091304,0.055853914212059416
3,195650,later,A,0.21353442066047532,4.088126275991109e+18,1.914504585886565e+19,1.4256809284341831,1.3932361523294896,0.18408394614896978,0.3558203084428864,0.3658246700002414,0.8691779623629501,0.35972875857818437
3,195650,later,B,0.12898055834473954,2.6352369272830305e+18,2.043127244215801e+19,1.4436762104584095,0.9652905294230655,0.0721782624794332,0.2601747952182891,0.13418578341623233,0.02735028426316413,0.13874959038072696
3,195650,later,C,0.08871564570027463,1.7425573258973117e+18,1.964205199818455e+19,1.4355667346220096,0.7348327522016501,0.06569881977472249,0.18332893066958825,0.045267756630478564,0.19414676764233754,0.04753544231788913
4,160719,earlier,A,0.14686919099531648,1.4170334960791194e+18,9.648269228393226e+18,1.7630326620086105,0.9424176009811996,0.12359415205249373,0.26514351365655014,0.1982925449216681,0.34614669121424685,0.1844369517658905
4,160719,earlier,B,0.08039463330409415,7.438509111616937e+17,9.252494608042607e+18,1.7337157572957982,0.9030456581414672,0.0686535202473926,0.2181688655305608,0.1235842078534385,0.08275653357686555,0.12115267620709956
4,160719,earlier,C,0.13771608446083314,1.2348598449584852e+18,8.966707482230829e+18,1.6575410944715758,1.0086424434121588,0.08286681744991281,0.2154552876837949,0.26178318255442373,0.09387097124989507,0.24232179041619356
4,161414,earlier,A,0.13470904707981685,9.172409134119474e+17,6.809052051778456e+18,1.7962712402503729,0.5376174937948568,0.17578129481837765,0.18605948811392453,0.19462592330222636,0.12126882407981629,0.1967153422434509
