shot_id,signal_id,native_median_dt_ms,time_start_ms,time_end_ms,n_native_samples
160719,prmtan_neped,10.0,311.0710144042969,4911.071014404297,461
160719,prmtan_teped,10.0,306.0710144042969,4906.071014404297,461
160719,q95,20.0,100.0,4900.0,241
160719,rmaxis,20.0,100.0,4900.0,241
160719,rsurf,20.0,100.0,4900.0,241
160719,tinj,0.09999999999990905,0.0,4924.900000000001,49250
160719,tribot,20.0,100.0,4900.0,241
160719,tritop,20.0,100.0,4900.0,241
160719,volume,20.0,100.0,4900.0,241
160719,vsurf,20.0,100.0,4900.0,241
160719,zcur,20.0,100.0,4900.0,241
160719,zmaxis,20.0,100.0,4900.0,241
160719,zsurf,20.0,100.0,4900.0,241
160720,aminor,20.0,100.0,4880.0,240
160720,area,20.0,100.0,4880.0,240
160720,betan,20.0,100.0,4880.0,240
160720,bt,1.0,0.0,4899.0,4900
160720,cerqrott10,10.0,600.0,4890.0,430
160720,cerqrott11,10.0,600.0,4890.0,430
160720,cerqrott12,10.0,600.0,4890.0,430
160720,cerqrott13,10.0,600.0,4890.0,430
160720,cerqrott3,10.0,400.0,4890.0,450
160720,cerqrott6,10.0,400.0,4890.0,450
160720,cerqrott8,10.0,600.0,4890.0,430
160720,cerqtit10,10.0,600.0,4890.0,430
160720,cerqtit11,10.0,600.0,4890.0,430
160720,cerqtit12,10.0,600.0,4890.0,430
160720,cerqtit13,10.0,600.0,4890.0,430
160720,cerqtit3,10.0,400.0,4890.0,450
160720,cerqtit6,10.0,400.0,4890.0,450
160720,cerqtit8,10.0,600.0,4890.0,430
160720,density,1.0,100.3175048828125,4898.3175048828125,4799
160720,drsep,20.0,100.0,4880.0,240
160720,ece1,0.19999999999998863,0.0,4899.8,24500
160720,ece10,0.19999999999998863,0.0,4899.8,24500
160720,ece11,0.19999999999998863,0.0,4899.8,24500
