coordinate_id,constructor,ordered_operands,operand_roles,family_signature,role_semantics,search_stratum
RATE_OVER_LEVEL(ece27|ece35),C7,ece27|ece35,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece27|ece36),C7,ece27|ece36,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece27|ece37),C7,ece27|ece37,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece27|ece38),C7,ece27|ece38,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece27|ece39),C7,ece27|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece27|cerqtit3),C7,ece27|cerqtit3,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece27|cerqtit10),C7,ece27|cerqtit10,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece27|cerqtit11),C7,ece27|cerqtit11,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece28|bt),C7,ece28|bt,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece28|ip),C7,ece28|ip,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece28|prmtan_neped),C7,ece28|prmtan_neped,rate|level_denominator,ECE|DEN,(rate_family | denominator_level_family),C7:ECE|DEN
RATE_OVER_LEVEL(ece28|ece1),C7,ece28|ece1,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece2),C7,ece28|ece2,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece3),C7,ece28|ece3,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece4),C7,ece28|ece4,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece5),C7,ece28|ece5,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece6),C7,ece28|ece6,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece7),C7,ece28|ece7,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece8),C7,ece28|ece8,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece9),C7,ece28|ece9,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece10),C7,ece28|ece10,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece11),C7,ece28|ece11,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece12),C7,ece28|ece12,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece13),C7,ece28|ece13,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece14),C7,ece28|ece14,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece15),C7,ece28|ece15,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece16),C7,ece28|ece16,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece18),C7,ece28|ece18,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece19),C7,ece28|ece19,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece20),C7,ece28|ece20,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece21),C7,ece28|ece21,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece22),C7,ece28|ece22,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece25),C7,ece28|ece25,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece27),C7,ece28|ece27,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece28),C7,ece28|ece28,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece29),C7,ece28|ece29,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece30),C7,ece28|ece30,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece31),C7,ece28|ece31,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece33),C7,ece28|ece33,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece35),C7,ece28|ece35,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece36),C7,ece28|ece36,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece37),C7,ece28|ece37,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece38),C7,ece28|ece38,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|ece39),C7,ece28|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece28|cerqtit3),C7,ece28|cerqtit3,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece28|cerqtit10),C7,ece28|cerqtit10,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece28|cerqtit11),C7,ece28|cerqtit11,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece29|bt),C7,ece29|bt,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece29|ip),C7,ece29|ip,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece29|prmtan_neped),C7,ece29|prmtan_neped,rate|level_denominator,ECE|DEN,(rate_family | denominator_level_family),C7:ECE|DEN
RATE_OVER_LEVEL(ece29|ece1),C7,ece29|ece1,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece2),C7,ece29|ece2,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece3),C7,ece29|ece3,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece4),C7,ece29|ece4,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece5),C7,ece29|ece5,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece6),C7,ece29|ece6,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece7),C7,ece29|ece7,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece8),C7,ece29|ece8,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece9),C7,ece29|ece9,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece10),C7,ece29|ece10,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece11),C7,ece29|ece11,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece12),C7,ece29|ece12,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece13),C7,ece29|ece13,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece14),C7,ece29|ece14,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece15),C7,ece29|ece15,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece16),C7,ece29|ece16,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece18),C7,ece29|ece18,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece19),C7,ece29|ece19,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece20),C7,ece29|ece20,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece21),C7,ece29|ece21,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece22),C7,ece29|ece22,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece25),C7,ece29|ece25,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece27),C7,ece29|ece27,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece28),C7,ece29|ece28,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece29),C7,ece29|ece29,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece30),C7,ece29|ece30,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece31),C7,ece29|ece31,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece33),C7,ece29|ece33,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece35),C7,ece29|ece35,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece36),C7,ece29|ece36,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece37),C7,ece29|ece37,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece38),C7,ece29|ece38,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|ece39),C7,ece29|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece29|cerqtit3),C7,ece29|cerqtit3,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece29|cerqtit10),C7,ece29|cerqtit10,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece29|cerqtit11),C7,ece29|cerqtit11,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece30|bt),C7,ece30|bt,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece30|ip),C7,ece30|ip,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece30|prmtan_neped),C7,ece30|prmtan_neped,rate|level_denominator,ECE|DEN,(rate_family | denominator_level_family),C7:ECE|DEN
RATE_OVER_LEVEL(ece30|ece1),C7,ece30|ece1,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece2),C7,ece30|ece2,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece3),C7,ece30|ece3,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece4),C7,ece30|ece4,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece5),C7,ece30|ece5,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece6),C7,ece30|ece6,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece7),C7,ece30|ece7,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece8),C7,ece30|ece8,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece9),C7,ece30|ece9,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece10),C7,ece30|ece10,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece11),C7,ece30|ece11,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece12),C7,ece30|ece12,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece13),C7,ece30|ece13,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece14),C7,ece30|ece14,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece15),C7,ece30|ece15,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece16),C7,ece30|ece16,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece18),C7,ece30|ece18,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece19),C7,ece30|ece19,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece20),C7,ece30|ece20,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece21),C7,ece30|ece21,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece22),C7,ece30|ece22,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece25),C7,ece30|ece25,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece27),C7,ece30|ece27,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece28),C7,ece30|ece28,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece29),C7,ece30|ece29,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece30),C7,ece30|ece30,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece31),C7,ece30|ece31,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece33),C7,ece30|ece33,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece35),C7,ece30|ece35,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece36),C7,ece30|ece36,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece37),C7,ece30|ece37,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece38),C7,ece30|ece38,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|ece39),C7,ece30|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece30|cerqtit3),C7,ece30|cerqtit3,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece30|cerqtit10),C7,ece30|cerqtit10,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece30|cerqtit11),C7,ece30|cerqtit11,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece31|bt),C7,ece31|bt,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece31|ip),C7,ece31|ip,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece31|prmtan_neped),C7,ece31|prmtan_neped,rate|level_denominator,ECE|DEN,(rate_family | denominator_level_family),C7:ECE|DEN
RATE_OVER_LEVEL(ece31|ece1),C7,ece31|ece1,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece2),C7,ece31|ece2,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece3),C7,ece31|ece3,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece4),C7,ece31|ece4,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece5),C7,ece31|ece5,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece6),C7,ece31|ece6,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece7),C7,ece31|ece7,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece8),C7,ece31|ece8,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece9),C7,ece31|ece9,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece10),C7,ece31|ece10,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece11),C7,ece31|ece11,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece12),C7,ece31|ece12,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece13),C7,ece31|ece13,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece14),C7,ece31|ece14,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece15),C7,ece31|ece15,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece16),C7,ece31|ece16,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece18),C7,ece31|ece18,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece19),C7,ece31|ece19,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece20),C7,ece31|ece20,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece21),C7,ece31|ece21,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece22),C7,ece31|ece22,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece25),C7,ece31|ece25,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece27),C7,ece31|ece27,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece28),C7,ece31|ece28,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece29),C7,ece31|ece29,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece30),C7,ece31|ece30,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece31),C7,ece31|ece31,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece33),C7,ece31|ece33,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece35),C7,ece31|ece35,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece36),C7,ece31|ece36,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece37),C7,ece31|ece37,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece38),C7,ece31|ece38,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|ece39),C7,ece31|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE
RATE_OVER_LEVEL(ece31|cerqtit3),C7,ece31|cerqtit3,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece31|cerqtit10),C7,ece31|cerqtit10,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece31|cerqtit11),C7,ece31|cerqtit11,rate|level_denominator,ECE|CER,(rate_family | denominator_level_family),C7:ECE|CER
RATE_OVER_LEVEL(ece33|bt),C7,ece33|bt,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece33|ip),C7,ece33|ip,rate|level_denominator,ECE|MAG,(rate_family | denominator_level_family),C7:ECE|MAG
RATE_OVER_LEVEL(ece33|prmtan_neped),C7,ece33|prmtan_neped,rate|level_denominator,ECE|DEN,(rate_family | denominator_level_family),C7:ECE|DEN
