coordinate_id,constructor,operands,first_rejecting_class,rejection_reason,value_min,value_max
PHASE(ece27|ece36),C4,ece27|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|ece37),C4,ece27|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|ece38),C4,ece27|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|ece39),C4,ece27|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|ece40),C4,ece27|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott3),C4,ece27|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott6),C4,ece27|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott8),C4,ece27|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott10),C4,ece27|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott11),C4,ece27|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott12),C4,ece27|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqrott13),C4,ece27|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit3),C4,ece27|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit6),C4,ece27|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit8),C4,ece27|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit10),C4,ece27|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit11),C4,ece27|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit12),C4,ece27|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece27|cerqtit13),C4,ece27|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|bt),C4,ece28|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ip),C4,ece28|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|gasa),C4,ece28|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|gasb),C4,ece28|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|gasc),C4,ece28|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|gasd),C4,ece28|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj),C4,ece28|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_15l),C4,ece28|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_15r),C4,ece28|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_21l),C4,ece28|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(ece28|pinj_21r),C4,ece28|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(ece28|pinj_30l),C4,ece28|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_30r),C4,ece28|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_33l),C4,ece28|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|pinj_33r),C4,ece28|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|tinj),C4,ece28|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece1),C4,ece28|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece2),C4,ece28|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece3),C4,ece28|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece4),C4,ece28|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece5),C4,ece28|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece6),C4,ece28|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece7),C4,ece28|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece8),C4,ece28|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece9),C4,ece28|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece10),C4,ece28|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece11),C4,ece28|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece12),C4,ece28|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece13),C4,ece28|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece14),C4,ece28|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece15),C4,ece28|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece16),C4,ece28|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece17),C4,ece28|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece18),C4,ece28|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece19),C4,ece28|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece20),C4,ece28|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece21),C4,ece28|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece22),C4,ece28|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece23),C4,ece28|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece24),C4,ece28|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece25),C4,ece28|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece26),C4,ece28|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece27),C4,ece28|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece29),C4,ece28|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece30),C4,ece28|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece31),C4,ece28|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece32),C4,ece28|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece33),C4,ece28|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece34),C4,ece28|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece35),C4,ece28|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece36),C4,ece28|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece37),C4,ece28|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece38),C4,ece28|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece39),C4,ece28|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|ece40),C4,ece28|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott3),C4,ece28|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott6),C4,ece28|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott8),C4,ece28|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott10),C4,ece28|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott11),C4,ece28|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott12),C4,ece28|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqrott13),C4,ece28|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit3),C4,ece28|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit6),C4,ece28|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit8),C4,ece28|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit10),C4,ece28|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit11),C4,ece28|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit12),C4,ece28|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece28|cerqtit13),C4,ece28|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|bt),C4,ece29|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ip),C4,ece29|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|gasa),C4,ece29|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|gasb),C4,ece29|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|gasc),C4,ece29|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|gasd),C4,ece29|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj),C4,ece29|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_15l),C4,ece29|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_15r),C4,ece29|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_21l),C4,ece29|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(ece29|pinj_21r),C4,ece29|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(ece29|pinj_30l),C4,ece29|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_30r),C4,ece29|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_33l),C4,ece29|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|pinj_33r),C4,ece29|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|tinj),C4,ece29|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece1),C4,ece29|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece2),C4,ece29|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece3),C4,ece29|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece4),C4,ece29|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece5),C4,ece29|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece6),C4,ece29|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece7),C4,ece29|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece8),C4,ece29|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece9),C4,ece29|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece10),C4,ece29|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece11),C4,ece29|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece12),C4,ece29|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece13),C4,ece29|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece14),C4,ece29|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece15),C4,ece29|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece16),C4,ece29|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece17),C4,ece29|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece18),C4,ece29|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece19),C4,ece29|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece20),C4,ece29|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece21),C4,ece29|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece22),C4,ece29|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece23),C4,ece29|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece24),C4,ece29|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece25),C4,ece29|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece26),C4,ece29|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece27),C4,ece29|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece28),C4,ece29|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece30),C4,ece29|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece31),C4,ece29|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece32),C4,ece29|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece33),C4,ece29|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece34),C4,ece29|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece35),C4,ece29|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece36),C4,ece29|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece37),C4,ece29|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece38),C4,ece29|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece39),C4,ece29|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|ece40),C4,ece29|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott3),C4,ece29|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott6),C4,ece29|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott8),C4,ece29|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott10),C4,ece29|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott11),C4,ece29|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott12),C4,ece29|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqrott13),C4,ece29|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit3),C4,ece29|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit6),C4,ece29|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit8),C4,ece29|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit10),C4,ece29|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit11),C4,ece29|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit12),C4,ece29|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece29|cerqtit13),C4,ece29|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|bt),C4,ece30|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ip),C4,ece30|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|gasa),C4,ece30|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|gasb),C4,ece30|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|gasc),C4,ece30|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|gasd),C4,ece30|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj),C4,ece30|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_15l),C4,ece30|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_15r),C4,ece30|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_21l),C4,ece30|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(ece30|pinj_21r),C4,ece30|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(ece30|pinj_30l),C4,ece30|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_30r),C4,ece30|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_33l),C4,ece30|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|pinj_33r),C4,ece30|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|tinj),C4,ece30|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece1),C4,ece30|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece2),C4,ece30|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece3),C4,ece30|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece4),C4,ece30|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece5),C4,ece30|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece6),C4,ece30|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece7),C4,ece30|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece8),C4,ece30|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece9),C4,ece30|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece10),C4,ece30|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece11),C4,ece30|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece12),C4,ece30|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece13),C4,ece30|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece14),C4,ece30|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece15),C4,ece30|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece16),C4,ece30|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece17),C4,ece30|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece18),C4,ece30|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece19),C4,ece30|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece20),C4,ece30|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece21),C4,ece30|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece22),C4,ece30|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece23),C4,ece30|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece24),C4,ece30|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece25),C4,ece30|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece26),C4,ece30|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece27),C4,ece30|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece28),C4,ece30|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece29),C4,ece30|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece31),C4,ece30|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece32),C4,ece30|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece33),C4,ece30|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece34),C4,ece30|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece35),C4,ece30|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece36),C4,ece30|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece37),C4,ece30|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece38),C4,ece30|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece39),C4,ece30|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|ece40),C4,ece30|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott3),C4,ece30|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott6),C4,ece30|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott8),C4,ece30|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott10),C4,ece30|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott11),C4,ece30|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott12),C4,ece30|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqrott13),C4,ece30|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit3),C4,ece30|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit6),C4,ece30|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit8),C4,ece30|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit10),C4,ece30|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit11),C4,ece30|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit12),C4,ece30|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece30|cerqtit13),C4,ece30|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|bt),C4,ece31|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ip),C4,ece31|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|gasa),C4,ece31|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|gasb),C4,ece31|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|gasc),C4,ece31|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|gasd),C4,ece31|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj),C4,ece31|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_15l),C4,ece31|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_15r),C4,ece31|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_21l),C4,ece31|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(ece31|pinj_21r),C4,ece31|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(ece31|pinj_30l),C4,ece31|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_30r),C4,ece31|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_33l),C4,ece31|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|pinj_33r),C4,ece31|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|tinj),C4,ece31|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece1),C4,ece31|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece2),C4,ece31|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece3),C4,ece31|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece4),C4,ece31|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece5),C4,ece31|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece6),C4,ece31|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece7),C4,ece31|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece8),C4,ece31|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece9),C4,ece31|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece10),C4,ece31|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece11),C4,ece31|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece12),C4,ece31|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece13),C4,ece31|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece14),C4,ece31|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece15),C4,ece31|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece16),C4,ece31|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece17),C4,ece31|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece18),C4,ece31|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece19),C4,ece31|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece20),C4,ece31|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece21),C4,ece31|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece22),C4,ece31|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece23),C4,ece31|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece24),C4,ece31|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece25),C4,ece31|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece26),C4,ece31|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece27),C4,ece31|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece28),C4,ece31|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece29),C4,ece31|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece30),C4,ece31|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece32),C4,ece31|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece33),C4,ece31|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece34),C4,ece31|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece35),C4,ece31|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece36),C4,ece31|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece37),C4,ece31|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece38),C4,ece31|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece39),C4,ece31|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|ece40),C4,ece31|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott3),C4,ece31|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott6),C4,ece31|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott8),C4,ece31|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott10),C4,ece31|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott11),C4,ece31|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott12),C4,ece31|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqrott13),C4,ece31|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqtit3),C4,ece31|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqtit6),C4,ece31|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(ece31|cerqtit8),C4,ece31|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
