coordinate_id,constructor,operands,primitive_ancestors,n_ancestors,depth,output_dimension,unit_expression,temporal_propagation,temporal_resolution_bound_ms,provenance_lineage,aliasing_flag,upsample_flag,uncalibrated_flag,primary_or_sensitivity,domain_predicate,exact_dependency_member
"RATIO(ece24,ece11)",C3,ece24|ece11,ece11|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece12)",C3,ece24|ece12,ece12|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece13)",C3,ece24|ece13,ece13|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece13:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece14)",C3,ece24|ece14,ece14|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece14:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece15)",C3,ece24|ece15,ece15|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece15:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece16)",C3,ece24|ece16,ece16|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece16:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece17)",C3,ece24|ece17,ece17|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece17:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece18)",C3,ece24|ece18,ece18|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece18:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece19)",C3,ece24|ece19,ece19|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece19:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece20)",C3,ece24|ece20,ece20|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece20:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece21)",C3,ece24|ece21,ece21|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece21:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece22)",C3,ece24|ece22,ece22|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece22:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece23)",C3,ece24|ece23,ece23|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece23:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece25)",C3,ece24|ece25,ece24|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece26)",C3,ece24|ece26,ece24|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece27)",C3,ece24|ece27,ece24|ece27,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece27:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece28)",C3,ece24|ece28,ece24|ece28,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece28:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece29)",C3,ece24|ece29,ece24|ece29,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece29:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece30)",C3,ece24|ece30,ece24|ece30,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece30:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece31)",C3,ece24|ece31,ece24|ece31,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece31:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece32)",C3,ece24|ece32,ece24|ece32,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece32:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece33)",C3,ece24|ece33,ece24|ece33,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece33:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece34)",C3,ece24|ece34,ece24|ece34,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece34:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece35)",C3,ece24|ece35,ece24|ece35,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece35:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece36)",C3,ece24|ece36,ece24|ece36,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece36:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece37)",C3,ece24|ece37,ece24|ece37,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece37:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece38)",C3,ece24|ece38,ece24|ece38,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece38:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece39)",C3,ece24|ece39,ece24|ece39,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece39:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,ece40)",C3,ece24|ece40,ece24|ece40,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece40:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,cerqtit3)",C3,ece24|cerqtit3,cerqtit3|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ece24:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,cerqtit10)",C3,ece24|cerqtit10,cerqtit10|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,9.973614775725594,cerqtit10:cer_rotation_ti|ece24:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece24,cerqtit11)",C3,ece24|cerqtit11,cerqtit11|ece24,2,1,(eV)/(eV),eV/eV,coarser_of_operands,9.973614775725594,cerqtit11:cer_rotation_ti|ece24:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,bt)",C3,ece25|bt,bt|ece25,2,1,(eV)/(T),eV/T,coarser_of_operands,0.4999999999999999,bt:magnetics|ece25:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ip)",C3,ece25|ip,ece25|ip,2,1,(eV)/(A),eV/A,coarser_of_operands,0.4999593727147152,ece25:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,prmtan_neped)",C3,ece25|prmtan_neped,ece25|prmtan_neped,2,1,(eV)/(m^-3),eV/m^-3,coarser_of_operands,13.267605633802816,ece25:ece_te_profile|prmtan_neped:density,True,True,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece1)",C3,ece25|ece1,ece1|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece1:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece2)",C3,ece25|ece2,ece2|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece2:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece3)",C3,ece25|ece3,ece25|ece3,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece3:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece4)",C3,ece25|ece4,ece25|ece4,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece4:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece5)",C3,ece25|ece5,ece25|ece5,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece5:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece6)",C3,ece25|ece6,ece25|ece6,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece6:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece7)",C3,ece25|ece7,ece25|ece7,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece7:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece8)",C3,ece25|ece8,ece25|ece8,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece8:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece9)",C3,ece25|ece9,ece25|ece9,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece10)",C3,ece25|ece10,ece10|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece11)",C3,ece25|ece11,ece11|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece12)",C3,ece25|ece12,ece12|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece13)",C3,ece25|ece13,ece13|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece13:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece14)",C3,ece25|ece14,ece14|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece14:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece15)",C3,ece25|ece15,ece15|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece15:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece16)",C3,ece25|ece16,ece16|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece16:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece17)",C3,ece25|ece17,ece17|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece17:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece18)",C3,ece25|ece18,ece18|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece18:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece19)",C3,ece25|ece19,ece19|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece19:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece20)",C3,ece25|ece20,ece20|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece20:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece21)",C3,ece25|ece21,ece21|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece21:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece22)",C3,ece25|ece22,ece22|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece22:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece23)",C3,ece25|ece23,ece23|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece23:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece24)",C3,ece25|ece24,ece24|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece26)",C3,ece25|ece26,ece25|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece27)",C3,ece25|ece27,ece25|ece27,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece27:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece28)",C3,ece25|ece28,ece25|ece28,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece28:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece29)",C3,ece25|ece29,ece25|ece29,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece29:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece30)",C3,ece25|ece30,ece25|ece30,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece30:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece31)",C3,ece25|ece31,ece25|ece31,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece31:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece32)",C3,ece25|ece32,ece25|ece32,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece32:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece33)",C3,ece25|ece33,ece25|ece33,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece33:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece34)",C3,ece25|ece34,ece25|ece34,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece34:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece35)",C3,ece25|ece35,ece25|ece35,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece35:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece36)",C3,ece25|ece36,ece25|ece36,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece36:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece37)",C3,ece25|ece37,ece25|ece37,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece37:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece38)",C3,ece25|ece38,ece25|ece38,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece38:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece39)",C3,ece25|ece39,ece25|ece39,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece39:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,ece40)",C3,ece25|ece40,ece25|ece40,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece40:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,cerqtit3)",C3,ece25|cerqtit3,cerqtit3|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ece25:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,cerqtit10)",C3,ece25|cerqtit10,cerqtit10|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,9.973614775725594,cerqtit10:cer_rotation_ti|ece25:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece25,cerqtit11)",C3,ece25|cerqtit11,cerqtit11|ece25,2,1,(eV)/(eV),eV/eV,coarser_of_operands,9.973614775725594,cerqtit11:cer_rotation_ti|ece25:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,bt)",C3,ece26|bt,bt|ece26,2,1,(eV)/(T),eV/T,coarser_of_operands,0.4999999999999999,bt:magnetics|ece26:ece_te_profile,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ip)",C3,ece26|ip,ece26|ip,2,1,(eV)/(A),eV/A,coarser_of_operands,0.4999593727147152,ece26:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,prmtan_neped)",C3,ece26|prmtan_neped,ece26|prmtan_neped,2,1,(eV)/(m^-3),eV/m^-3,coarser_of_operands,13.267605633802816,ece26:ece_te_profile|prmtan_neped:density,True,True,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece1)",C3,ece26|ece1,ece1|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece1:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece2)",C3,ece26|ece2,ece2|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece2:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece3)",C3,ece26|ece3,ece26|ece3,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece3:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece4)",C3,ece26|ece4,ece26|ece4,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece4:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece5)",C3,ece26|ece5,ece26|ece5,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece5:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece6)",C3,ece26|ece6,ece26|ece6,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece6:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece7)",C3,ece26|ece7,ece26|ece7,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece7:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece8)",C3,ece26|ece8,ece26|ece8,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece8:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece9)",C3,ece26|ece9,ece26|ece9,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece10)",C3,ece26|ece10,ece10|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece11)",C3,ece26|ece11,ece11|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece12)",C3,ece26|ece12,ece12|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece13)",C3,ece26|ece13,ece13|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece13:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece14)",C3,ece26|ece14,ece14|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece14:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece15)",C3,ece26|ece15,ece15|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece15:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece16)",C3,ece26|ece16,ece16|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece16:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece17)",C3,ece26|ece17,ece17|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece17:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece18)",C3,ece26|ece18,ece18|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece18:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece19)",C3,ece26|ece19,ece19|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece19:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece20)",C3,ece26|ece20,ece20|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece20:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece21)",C3,ece26|ece21,ece21|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece21:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece22)",C3,ece26|ece22,ece22|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece22:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece23)",C3,ece26|ece23,ece23|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece23:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece24)",C3,ece26|ece24,ece24|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece25)",C3,ece26|ece25,ece25|ece26,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece27)",C3,ece26|ece27,ece26|ece27,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece27:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece28)",C3,ece26|ece28,ece26|ece28,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece28:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece29)",C3,ece26|ece29,ece26|ece29,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece29:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
"RATIO(ece26,ece30)",C3,ece26|ece30,ece26|ece30,2,1,(eV)/(eV),eV/eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece30:ece_te_profile,False,False,False,PRIMARY,DOMAIN_DENOMINATOR_NONZERO,
