coordinate_id,constructor,operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
PHASE(ece9|ece30),C4,ece9|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece31),C4,ece9|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece32),C4,ece9|ece32,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece33),C4,ece9|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece34),C4,ece9|ece34,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece35),C4,ece9|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece36),C4,ece9|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece37),C4,ece9|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece38),C4,ece9|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece39),C4,ece9|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|ece40),C4,ece9|ece40,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott3),C4,ece9|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott6),C4,ece9|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott8),C4,ece9|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott10),C4,ece9|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott11),C4,ece9|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott12),C4,ece9|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqrott13),C4,ece9|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit3),C4,ece9|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit6),C4,ece9|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit8),C4,ece9|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit10),C4,ece9|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit11),C4,ece9|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit12),C4,ece9|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece9|cerqtit13),C4,ece9|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|bt),C4,ece10|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ip),C4,ece10|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|gasa),C4,ece10|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|gasb),C4,ece10|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|gasc),C4,ece10|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|gasd),C4,ece10|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj),C4,ece10|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_15l),C4,ece10|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_15r),C4,ece10|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_21l),C4,ece10|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece10|pinj_21r),C4,ece10|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece10|pinj_30l),C4,ece10|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_30r),C4,ece10|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_33l),C4,ece10|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|pinj_33r),C4,ece10|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|tinj),C4,ece10|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece1),C4,ece10|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece2),C4,ece10|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece3),C4,ece10|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece4),C4,ece10|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece5),C4,ece10|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece6),C4,ece10|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece7),C4,ece10|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece8),C4,ece10|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece9),C4,ece10|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece11),C4,ece10|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece12),C4,ece10|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece13),C4,ece10|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece14),C4,ece10|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece15),C4,ece10|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece16),C4,ece10|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece17),C4,ece10|ece17,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece18),C4,ece10|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece19),C4,ece10|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece20),C4,ece10|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece21),C4,ece10|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece22),C4,ece10|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece23),C4,ece10|ece23,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece24),C4,ece10|ece24,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece25),C4,ece10|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece26),C4,ece10|ece26,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece27),C4,ece10|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece28),C4,ece10|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece29),C4,ece10|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece30),C4,ece10|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece31),C4,ece10|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece32),C4,ece10|ece32,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece33),C4,ece10|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece34),C4,ece10|ece34,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece35),C4,ece10|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece36),C4,ece10|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece37),C4,ece10|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece38),C4,ece10|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece39),C4,ece10|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|ece40),C4,ece10|ece40,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott3),C4,ece10|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott6),C4,ece10|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott8),C4,ece10|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott10),C4,ece10|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott11),C4,ece10|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott12),C4,ece10|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqrott13),C4,ece10|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit3),C4,ece10|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit6),C4,ece10|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit8),C4,ece10|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit10),C4,ece10|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit11),C4,ece10|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit12),C4,ece10|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece10|cerqtit13),C4,ece10|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|bt),C4,ece11|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ip),C4,ece11|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|gasa),C4,ece11|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|gasb),C4,ece11|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|gasc),C4,ece11|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|gasd),C4,ece11|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj),C4,ece11|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_15l),C4,ece11|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_15r),C4,ece11|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_21l),C4,ece11|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece11|pinj_21r),C4,ece11|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece11|pinj_30l),C4,ece11|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_30r),C4,ece11|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_33l),C4,ece11|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|pinj_33r),C4,ece11|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|tinj),C4,ece11|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece1),C4,ece11|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece2),C4,ece11|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece3),C4,ece11|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece4),C4,ece11|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece5),C4,ece11|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece6),C4,ece11|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece7),C4,ece11|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece8),C4,ece11|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece9),C4,ece11|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece10),C4,ece11|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece12),C4,ece11|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece13),C4,ece11|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece14),C4,ece11|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece15),C4,ece11|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece16),C4,ece11|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece17),C4,ece11|ece17,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece18),C4,ece11|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece19),C4,ece11|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece20),C4,ece11|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece21),C4,ece11|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece22),C4,ece11|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece23),C4,ece11|ece23,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece24),C4,ece11|ece24,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece25),C4,ece11|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece26),C4,ece11|ece26,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece27),C4,ece11|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece28),C4,ece11|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece29),C4,ece11|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece30),C4,ece11|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece31),C4,ece11|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece32),C4,ece11|ece32,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece33),C4,ece11|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece34),C4,ece11|ece34,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece35),C4,ece11|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece36),C4,ece11|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece37),C4,ece11|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece38),C4,ece11|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece39),C4,ece11|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|ece40),C4,ece11|ece40,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott3),C4,ece11|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott6),C4,ece11|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott8),C4,ece11|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott10),C4,ece11|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott11),C4,ece11|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott12),C4,ece11|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqrott13),C4,ece11|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit3),C4,ece11|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit6),C4,ece11|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit8),C4,ece11|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit10),C4,ece11|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit11),C4,ece11|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit12),C4,ece11|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece11|cerqtit13),C4,ece11|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|bt),C4,ece12|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ip),C4,ece12|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|gasa),C4,ece12|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|gasb),C4,ece12|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|gasc),C4,ece12|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|gasd),C4,ece12|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj),C4,ece12|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_15l),C4,ece12|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_15r),C4,ece12|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_21l),C4,ece12|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece12|pinj_21r),C4,ece12|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece12|pinj_30l),C4,ece12|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_30r),C4,ece12|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_33l),C4,ece12|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|pinj_33r),C4,ece12|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|tinj),C4,ece12|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece1),C4,ece12|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece2),C4,ece12|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece3),C4,ece12|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece4),C4,ece12|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece5),C4,ece12|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece6),C4,ece12|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece7),C4,ece12|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece8),C4,ece12|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece9),C4,ece12|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece10),C4,ece12|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece11),C4,ece12|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece13),C4,ece12|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece14),C4,ece12|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece15),C4,ece12|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece16),C4,ece12|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece17),C4,ece12|ece17,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece18),C4,ece12|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece19),C4,ece12|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece20),C4,ece12|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece21),C4,ece12|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece22),C4,ece12|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece23),C4,ece12|ece23,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece24),C4,ece12|ece24,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece25),C4,ece12|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece26),C4,ece12|ece26,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece27),C4,ece12|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece28),C4,ece12|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece29),C4,ece12|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece30),C4,ece12|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece31),C4,ece12|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece32),C4,ece12|ece32,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece12|ece33),C4,ece12|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
