coordinate_id,constructor
LEVEL_RATE(cerqrott13|ip),C6
LEVEL_RATE(cerqrott13|gasc),C6
LEVEL_RATE(cerqrott13|pinj),C6
LEVEL_RATE(cerqrott13|pinj_33r),C6
LEVEL_RATE(cerqrott13|tinj),C6
LEVEL_RATE(cerqrott13|ece19),C6
LEVEL_RATE(cerqrott13|ece20),C6
LEVEL_RATE(cerqrott13|ece25),C6
LEVEL_RATE(cerqrott13|ece29),C6
LEVEL_RATE(cerqrott13|ece30),C6
LEVEL_RATE(cerqrott13|ece35),C6
LEVEL_RATE(cerqrott13|ece39),C6
LEVEL_RATE(cerqrott13|cerqrott3),C6
LEVEL_RATE(cerqrott13|cerqrott6),C6
LEVEL_RATE(cerqrott13|cerqrott8),C6
LEVEL_RATE(cerqrott13|cerqrott10),C6
LEVEL_RATE(cerqrott13|cerqrott11),C6
LEVEL_RATE(cerqrott13|cerqrott12),C6
LEVEL_RATE(cerqrott13|cerqtit3),C6
LEVEL_RATE(cerqrott13|cerqtit6),C6
LEVEL_RATE(cerqtit3|ip),C6
LEVEL_RATE(cerqtit3|gasc),C6
LEVEL_RATE(cerqtit3|pinj),C6
LEVEL_RATE(cerqtit3|pinj_30l),C6
LEVEL_RATE(cerqtit3|pinj_33r),C6
LEVEL_RATE(cerqtit3|tinj),C6
LEVEL_RATE(cerqtit3|ece1),C6
LEVEL_RATE(cerqtit3|ece20),C6
LEVEL_RATE(cerqtit3|cerqrott3),C6
LEVEL_RATE(cerqtit3|cerqrott10),C6
LEVEL_RATE(cerqtit3|cerqrott11),C6
LEVEL_RATE(cerqtit3|cerqrott12),C6
LEVEL_RATE(cerqtit3|cerqrott13),C6
LEVEL_RATE(cerqtit3|cerqtit3),C6
LEVEL_RATE(cerqtit6|ip),C6
LEVEL_RATE(cerqtit6|gasc),C6
LEVEL_RATE(cerqtit6|pinj),C6
LEVEL_RATE(cerqtit6|pinj_30l),C6
LEVEL_RATE(cerqtit6|pinj_33r),C6
LEVEL_RATE(cerqtit6|tinj),C6
LEVEL_RATE(cerqtit6|ece1),C6
LEVEL_RATE(cerqtit6|cerqrott3),C6
LEVEL_RATE(cerqtit6|cerqrott10),C6
LEVEL_RATE(cerqtit6|cerqrott11),C6
LEVEL_RATE(cerqtit6|cerqrott12),C6
LEVEL_RATE(cerqtit6|cerqrott13),C6
LEVEL_RATE(cerqtit6|cerqtit3),C6
LEVEL_RATE(cerqtit8|ip),C6
LEVEL_RATE(cerqtit8|gasc),C6
LEVEL_RATE(cerqtit8|pinj),C6
LEVEL_RATE(cerqtit8|pinj_33r),C6
LEVEL_RATE(cerqtit8|tinj),C6
LEVEL_RATE(cerqtit8|ece1),C6
LEVEL_RATE(cerqtit8|ece38),C6
LEVEL_RATE(cerqtit8|ece39),C6
LEVEL_RATE(cerqtit8|cerqrott3),C6
LEVEL_RATE(cerqtit8|cerqrott6),C6
LEVEL_RATE(cerqtit8|cerqrott8),C6
LEVEL_RATE(cerqtit8|cerqrott10),C6
LEVEL_RATE(cerqtit8|cerqrott11),C6
LEVEL_RATE(cerqtit8|cerqrott12),C6
LEVEL_RATE(cerqtit8|cerqrott13),C6
LEVEL_RATE(cerqtit8|cerqtit3),C6
LEVEL_RATE(cerqtit10|ip),C6
LEVEL_RATE(cerqtit10|gasc),C6
LEVEL_RATE(cerqtit10|pinj),C6
LEVEL_RATE(cerqtit10|pinj_33r),C6
LEVEL_RATE(cerqtit10|tinj),C6
LEVEL_RATE(cerqtit10|ece1),C6
LEVEL_RATE(cerqtit10|ece38),C6
LEVEL_RATE(cerqtit10|ece39),C6
LEVEL_RATE(cerqtit10|cerqrott3),C6
LEVEL_RATE(cerqtit10|cerqrott6),C6
LEVEL_RATE(cerqtit10|cerqrott8),C6
LEVEL_RATE(cerqtit10|cerqrott10),C6
LEVEL_RATE(cerqtit10|cerqrott11),C6
LEVEL_RATE(cerqtit10|cerqrott12),C6
LEVEL_RATE(cerqtit10|cerqrott13),C6
LEVEL_RATE(cerqtit10|cerqtit3),C6
LEVEL_RATE(cerqtit11|ip),C6
LEVEL_RATE(cerqtit11|gasc),C6
LEVEL_RATE(cerqtit11|pinj),C6
LEVEL_RATE(cerqtit11|pinj_33r),C6
LEVEL_RATE(cerqtit11|tinj),C6
LEVEL_RATE(cerqtit11|ece1),C6
LEVEL_RATE(cerqtit11|ece36),C6
LEVEL_RATE(cerqtit11|ece38),C6
LEVEL_RATE(cerqtit11|ece39),C6
LEVEL_RATE(cerqtit11|cerqrott3),C6
LEVEL_RATE(cerqtit11|cerqrott6),C6
LEVEL_RATE(cerqtit11|cerqrott8),C6
LEVEL_RATE(cerqtit11|cerqrott10),C6
LEVEL_RATE(cerqtit11|cerqrott11),C6
LEVEL_RATE(cerqtit11|cerqrott12),C6
LEVEL_RATE(cerqtit11|cerqrott13),C6
LEVEL_RATE(cerqtit11|cerqtit3),C6
LEVEL_RATE(cerqtit11|cerqtit12),C6
LEVEL_RATE(cerqtit12|ip),C6
LEVEL_RATE(cerqtit12|gasc),C6
LEVEL_RATE(cerqtit12|pinj),C6
LEVEL_RATE(cerqtit12|pinj_30l),C6
LEVEL_RATE(cerqtit12|pinj_33r),C6
LEVEL_RATE(cerqtit12|tinj),C6
LEVEL_RATE(cerqtit12|ece1),C6
LEVEL_RATE(cerqtit12|ece36),C6
LEVEL_RATE(cerqtit12|ece38),C6
LEVEL_RATE(cerqtit12|ece39),C6
LEVEL_RATE(cerqtit12|cerqrott3),C6
LEVEL_RATE(cerqtit12|cerqrott6),C6
LEVEL_RATE(cerqtit12|cerqrott8),C6
LEVEL_RATE(cerqtit12|cerqrott10),C6
LEVEL_RATE(cerqtit12|cerqrott11),C6
LEVEL_RATE(cerqtit12|cerqrott12),C6
LEVEL_RATE(cerqtit12|cerqrott13),C6
LEVEL_RATE(cerqtit12|cerqtit3),C6
LEVEL_RATE(cerqtit12|cerqtit12),C6
LEVEL_RATE(cerqtit13|ip),C6
LEVEL_RATE(cerqtit13|gasc),C6
LEVEL_RATE(cerqtit13|pinj),C6
LEVEL_RATE(cerqtit13|pinj_30l),C6
LEVEL_RATE(cerqtit13|tinj),C6
LEVEL_RATE(cerqtit13|ece1),C6
LEVEL_RATE(cerqtit13|ece36),C6
LEVEL_RATE(cerqtit13|ece38),C6
LEVEL_RATE(cerqtit13|cerqrott6),C6
LEVEL_RATE(cerqtit13|cerqrott8),C6
LEVEL_RATE(cerqtit13|cerqrott10),C6
LEVEL_RATE(cerqtit13|cerqrott11),C6
LEVEL_RATE(cerqtit13|cerqrott12),C6
LEVEL_RATE(cerqtit13|cerqtit3),C6
RATE_OVER_LEVEL(bt|prmtan_neped),C7
RATE_OVER_LEVEL(bt|ece1),C7
RATE_OVER_LEVEL(bt|ece14),C7
RATE_OVER_LEVEL(bt|ece15),C7
RATE_OVER_LEVEL(bt|ece16),C7
RATE_OVER_LEVEL(bt|ece18),C7
RATE_OVER_LEVEL(bt|ece19),C7
RATE_OVER_LEVEL(bt|ece20),C7
RATE_OVER_LEVEL(bt|ece21),C7
RATE_OVER_LEVEL(bt|ece22),C7
RATE_OVER_LEVEL(bt|ece25),C7
RATE_OVER_LEVEL(bt|ece27),C7
RATE_OVER_LEVEL(bt|ece28),C7
RATE_OVER_LEVEL(bt|ece29),C7
RATE_OVER_LEVEL(bt|ece30),C7
RATE_OVER_LEVEL(bt|ece31),C7
RATE_OVER_LEVEL(bt|ece33),C7
RATE_OVER_LEVEL(bt|ece35),C7
RATE_OVER_LEVEL(bt|ece36),C7
RATE_OVER_LEVEL(bt|ece37),C7
RATE_OVER_LEVEL(bt|ece38),C7
RATE_OVER_LEVEL(bt|ece39),C7
RATE_OVER_LEVEL(bt|cerqtit3),C7
RATE_OVER_LEVEL(bt|cerqtit10),C7
RATE_OVER_LEVEL(bt|cerqtit11),C7
RATE_OVER_LEVEL(ip|bt),C7
RATE_OVER_LEVEL(ip|ip),C7
RATE_OVER_LEVEL(ip|prmtan_neped),C7
RATE_OVER_LEVEL(ip|ece14),C7
RATE_OVER_LEVEL(ip|ece15),C7
RATE_OVER_LEVEL(ip|ece16),C7
RATE_OVER_LEVEL(ip|ece18),C7
RATE_OVER_LEVEL(ip|ece19),C7
RATE_OVER_LEVEL(ip|ece31),C7
RATE_OVER_LEVEL(ip|ece33),C7
RATE_OVER_LEVEL(ip|ece35),C7
RATE_OVER_LEVEL(ip|ece36),C7
RATE_OVER_LEVEL(ip|ece37),C7
RATE_OVER_LEVEL(ip|ece38),C7
RATE_OVER_LEVEL(ip|ece39),C7
RATE_OVER_LEVEL(ip|cerqtit3),C7
RATE_OVER_LEVEL(ip|cerqtit10),C7
RATE_OVER_LEVEL(ip|cerqtit11),C7
RATE_OVER_LEVEL(gasc|bt),C7
RATE_OVER_LEVEL(gasc|ip),C7
RATE_OVER_LEVEL(gasc|prmtan_neped),C7
RATE_OVER_LEVEL(gasc|ece1),C7
RATE_OVER_LEVEL(gasc|ece2),C7
RATE_OVER_LEVEL(gasc|ece3),C7
RATE_OVER_LEVEL(gasc|ece4),C7
RATE_OVER_LEVEL(gasc|ece11),C7
RATE_OVER_LEVEL(gasc|ece12),C7
RATE_OVER_LEVEL(gasc|ece13),C7
RATE_OVER_LEVEL(gasc|ece14),C7
RATE_OVER_LEVEL(gasc|ece15),C7
RATE_OVER_LEVEL(gasc|ece16),C7
RATE_OVER_LEVEL(gasc|ece18),C7
RATE_OVER_LEVEL(gasc|ece29),C7
RATE_OVER_LEVEL(gasc|ece30),C7
RATE_OVER_LEVEL(gasc|ece31),C7
RATE_OVER_LEVEL(gasc|ece33),C7
RATE_OVER_LEVEL(gasc|ece35),C7
RATE_OVER_LEVEL(gasc|ece36),C7
RATE_OVER_LEVEL(gasc|ece37),C7
RATE_OVER_LEVEL(gasc|ece38),C7
RATE_OVER_LEVEL(gasc|ece39),C7
RATE_OVER_LEVEL(gasc|cerqtit3),C7
RATE_OVER_LEVEL(gasc|cerqtit10),C7
RATE_OVER_LEVEL(gasc|cerqtit11),C7
RATE_OVER_LEVEL(pinj|bt),C7
RATE_OVER_LEVEL(pinj|ip),C7
RATE_OVER_LEVEL(pinj|prmtan_neped),C7
RATE_OVER_LEVEL(pinj|ece1),C7
RATE_OVER_LEVEL(pinj|ece2),C7
RATE_OVER_LEVEL(pinj|ece3),C7
RATE_OVER_LEVEL(pinj|ece4),C7
RATE_OVER_LEVEL(pinj|ece5),C7
RATE_OVER_LEVEL(pinj|ece6),C7
RATE_OVER_LEVEL(pinj|ece7),C7
RATE_OVER_LEVEL(pinj|ece8),C7
RATE_OVER_LEVEL(pinj|ece9),C7
RATE_OVER_LEVEL(pinj|ece11),C7
RATE_OVER_LEVEL(pinj|ece12),C7
RATE_OVER_LEVEL(pinj|ece13),C7
RATE_OVER_LEVEL(pinj|ece14),C7
RATE_OVER_LEVEL(pinj|ece15),C7
RATE_OVER_LEVEL(pinj|ece16),C7
RATE_OVER_LEVEL(pinj|ece18),C7
RATE_OVER_LEVEL(pinj|ece19),C7
RATE_OVER_LEVEL(pinj|ece20),C7
RATE_OVER_LEVEL(pinj|ece21),C7
RATE_OVER_LEVEL(pinj|ece22),C7
RATE_OVER_LEVEL(pinj|ece25),C7
RATE_OVER_LEVEL(pinj|ece27),C7
RATE_OVER_LEVEL(pinj|ece28),C7
RATE_OVER_LEVEL(pinj|ece29),C7
RATE_OVER_LEVEL(pinj|ece30),C7
RATE_OVER_LEVEL(pinj|ece31),C7
RATE_OVER_LEVEL(pinj|ece33),C7
RATE_OVER_LEVEL(pinj|ece35),C7
RATE_OVER_LEVEL(pinj|ece36),C7
RATE_OVER_LEVEL(pinj|ece37),C7
RATE_OVER_LEVEL(pinj|ece38),C7
RATE_OVER_LEVEL(pinj|ece39),C7
RATE_OVER_LEVEL(pinj|cerqtit3),C7
RATE_OVER_LEVEL(pinj|cerqtit10),C7
RATE_OVER_LEVEL(pinj|cerqtit11),C7
RATE_OVER_LEVEL(pinj_15l|bt),C7
RATE_OVER_LEVEL(pinj_15l|ip),C7
RATE_OVER_LEVEL(pinj_15l|prmtan_neped),C7
RATE_OVER_LEVEL(pinj_15l|ece1),C7
RATE_OVER_LEVEL(pinj_15l|ece5),C7
RATE_OVER_LEVEL(pinj_15l|ece6),C7
RATE_OVER_LEVEL(pinj_15l|ece7),C7
RATE_OVER_LEVEL(pinj_15l|ece8),C7
RATE_OVER_LEVEL(pinj_15l|ece9),C7
RATE_OVER_LEVEL(pinj_15l|ece10),C7
RATE_OVER_LEVEL(pinj_15l|ece11),C7
RATE_OVER_LEVEL(pinj_15l|ece12),C7
RATE_OVER_LEVEL(pinj_15l|ece13),C7
RATE_OVER_LEVEL(pinj_15l|ece14),C7
RATE_OVER_LEVEL(pinj_15l|ece15),C7
RATE_OVER_LEVEL(pinj_15l|ece16),C7
RATE_OVER_LEVEL(pinj_15l|ece18),C7
RATE_OVER_LEVEL(pinj_15l|ece19),C7
RATE_OVER_LEVEL(pinj_15l|ece20),C7
RATE_OVER_LEVEL(pinj_15l|ece21),C7
RATE_OVER_LEVEL(pinj_15l|ece22),C7
RATE_OVER_LEVEL(pinj_15l|ece25),C7
RATE_OVER_LEVEL(pinj_15l|ece29),C7
RATE_OVER_LEVEL(pinj_15l|ece30),C7
RATE_OVER_LEVEL(pinj_15l|ece31),C7
RATE_OVER_LEVEL(pinj_15l|ece35),C7
RATE_OVER_LEVEL(pinj_15l|ece36),C7
RATE_OVER_LEVEL(pinj_15l|ece37),C7
RATE_OVER_LEVEL(pinj_15l|ece38),C7
RATE_OVER_LEVEL(pinj_15l|ece39),C7
RATE_OVER_LEVEL(pinj_15l|cerqtit3),C7
RATE_OVER_LEVEL(pinj_15l|cerqtit10),C7
RATE_OVER_LEVEL(pinj_15l|cerqtit11),C7
RATE_OVER_LEVEL(pinj_30l|bt),C7
RATE_OVER_LEVEL(pinj_30l|ip),C7
RATE_OVER_LEVEL(pinj_30l|prmtan_neped),C7
RATE_OVER_LEVEL(pinj_30l|ece1),C7
RATE_OVER_LEVEL(pinj_30l|ece2),C7
RATE_OVER_LEVEL(pinj_30l|ece3),C7
RATE_OVER_LEVEL(pinj_30l|ece4),C7
RATE_OVER_LEVEL(pinj_30l|ece5),C7
RATE_OVER_LEVEL(pinj_30l|ece6),C7
RATE_OVER_LEVEL(pinj_30l|ece7),C7
RATE_OVER_LEVEL(pinj_30l|ece8),C7
RATE_OVER_LEVEL(pinj_30l|ece9),C7
RATE_OVER_LEVEL(pinj_30l|ece10),C7
RATE_OVER_LEVEL(pinj_30l|ece11),C7
RATE_OVER_LEVEL(pinj_30l|ece12),C7
RATE_OVER_LEVEL(pinj_30l|ece13),C7
RATE_OVER_LEVEL(pinj_30l|ece14),C7
RATE_OVER_LEVEL(pinj_30l|ece15),C7
RATE_OVER_LEVEL(pinj_30l|ece16),C7
RATE_OVER_LEVEL(pinj_30l|ece18),C7
RATE_OVER_LEVEL(pinj_30l|ece19),C7
RATE_OVER_LEVEL(pinj_30l|ece20),C7
RATE_OVER_LEVEL(pinj_30l|ece21),C7
RATE_OVER_LEVEL(pinj_30l|ece22),C7
RATE_OVER_LEVEL(pinj_30l|ece25),C7
RATE_OVER_LEVEL(pinj_30l|ece27),C7
RATE_OVER_LEVEL(pinj_30l|ece28),C7
RATE_OVER_LEVEL(pinj_30l|ece29),C7
RATE_OVER_LEVEL(pinj_30l|ece30),C7
RATE_OVER_LEVEL(pinj_30l|ece31),C7
RATE_OVER_LEVEL(pinj_30l|ece33),C7
RATE_OVER_LEVEL(pinj_30l|ece35),C7
RATE_OVER_LEVEL(pinj_30l|ece36),C7
RATE_OVER_LEVEL(pinj_30l|ece37),C7
RATE_OVER_LEVEL(pinj_30l|ece38),C7
RATE_OVER_LEVEL(pinj_30l|ece39),C7
RATE_OVER_LEVEL(pinj_30l|cerqtit3),C7
RATE_OVER_LEVEL(pinj_30l|cerqtit10),C7
RATE_OVER_LEVEL(pinj_30l|cerqtit11),C7
RATE_OVER_LEVEL(pinj_33r|bt),C7
RATE_OVER_LEVEL(pinj_33r|ip),C7
RATE_OVER_LEVEL(pinj_33r|prmtan_neped),C7
RATE_OVER_LEVEL(pinj_33r|ece1),C7
RATE_OVER_LEVEL(pinj_33r|ece2),C7
RATE_OVER_LEVEL(pinj_33r|ece3),C7
RATE_OVER_LEVEL(pinj_33r|ece4),C7
RATE_OVER_LEVEL(pinj_33r|ece5),C7
RATE_OVER_LEVEL(pinj_33r|ece6),C7
RATE_OVER_LEVEL(pinj_33r|ece7),C7
RATE_OVER_LEVEL(pinj_33r|ece8),C7
RATE_OVER_LEVEL(pinj_33r|ece9),C7
RATE_OVER_LEVEL(pinj_33r|ece10),C7
RATE_OVER_LEVEL(pinj_33r|ece11),C7
RATE_OVER_LEVEL(pinj_33r|ece12),C7
RATE_OVER_LEVEL(pinj_33r|ece13),C7
RATE_OVER_LEVEL(pinj_33r|ece14),C7
RATE_OVER_LEVEL(pinj_33r|ece15),C7
RATE_OVER_LEVEL(pinj_33r|ece16),C7
RATE_OVER_LEVEL(pinj_33r|ece18),C7
RATE_OVER_LEVEL(pinj_33r|ece19),C7
RATE_OVER_LEVEL(pinj_33r|ece20),C7
RATE_OVER_LEVEL(pinj_33r|ece21),C7
RATE_OVER_LEVEL(pinj_33r|ece22),C7
RATE_OVER_LEVEL(pinj_33r|ece25),C7
RATE_OVER_LEVEL(pinj_33r|ece27),C7
RATE_OVER_LEVEL(pinj_33r|ece28),C7
RATE_OVER_LEVEL(pinj_33r|ece29),C7
RATE_OVER_LEVEL(pinj_33r|ece30),C7
RATE_OVER_LEVEL(pinj_33r|ece31),C7
RATE_OVER_LEVEL(pinj_33r|ece33),C7
RATE_OVER_LEVEL(pinj_33r|ece35),C7
RATE_OVER_LEVEL(pinj_33r|ece36),C7
RATE_OVER_LEVEL(pinj_33r|ece37),C7
RATE_OVER_LEVEL(pinj_33r|ece38),C7
RATE_OVER_LEVEL(pinj_33r|ece39),C7
RATE_OVER_LEVEL(pinj_33r|cerqtit3),C7
RATE_OVER_LEVEL(pinj_33r|cerqtit10),C7
RATE_OVER_LEVEL(pinj_33r|cerqtit11),C7
RATE_OVER_LEVEL(tinj|bt),C7
RATE_OVER_LEVEL(tinj|ip),C7
RATE_OVER_LEVEL(tinj|prmtan_neped),C7
RATE_OVER_LEVEL(tinj|ece1),C7
RATE_OVER_LEVEL(tinj|ece2),C7
RATE_OVER_LEVEL(tinj|ece3),C7
RATE_OVER_LEVEL(tinj|ece4),C7
RATE_OVER_LEVEL(tinj|ece5),C7
RATE_OVER_LEVEL(tinj|ece6),C7
RATE_OVER_LEVEL(tinj|ece7),C7
RATE_OVER_LEVEL(tinj|ece8),C7
RATE_OVER_LEVEL(tinj|ece9),C7
RATE_OVER_LEVEL(tinj|ece10),C7
RATE_OVER_LEVEL(tinj|ece11),C7
RATE_OVER_LEVEL(tinj|ece12),C7
RATE_OVER_LEVEL(tinj|ece13),C7
RATE_OVER_LEVEL(tinj|ece14),C7
RATE_OVER_LEVEL(tinj|ece15),C7
RATE_OVER_LEVEL(tinj|ece16),C7
RATE_OVER_LEVEL(tinj|ece18),C7
RATE_OVER_LEVEL(tinj|ece19),C7
RATE_OVER_LEVEL(tinj|ece20),C7
RATE_OVER_LEVEL(tinj|ece21),C7
RATE_OVER_LEVEL(tinj|ece22),C7
RATE_OVER_LEVEL(tinj|ece25),C7
RATE_OVER_LEVEL(tinj|ece27),C7
RATE_OVER_LEVEL(tinj|ece28),C7
RATE_OVER_LEVEL(tinj|ece29),C7
RATE_OVER_LEVEL(tinj|ece30),C7
RATE_OVER_LEVEL(tinj|ece31),C7
RATE_OVER_LEVEL(tinj|ece33),C7
RATE_OVER_LEVEL(tinj|ece35),C7
RATE_OVER_LEVEL(tinj|ece36),C7
RATE_OVER_LEVEL(tinj|ece37),C7
RATE_OVER_LEVEL(tinj|ece38),C7
RATE_OVER_LEVEL(tinj|ece39),C7
RATE_OVER_LEVEL(tinj|cerqtit3),C7
RATE_OVER_LEVEL(tinj|cerqtit10),C7
RATE_OVER_LEVEL(tinj|cerqtit11),C7
RATE_OVER_LEVEL(ece1|bt),C7
RATE_OVER_LEVEL(ece1|ip),C7
RATE_OVER_LEVEL(ece1|ece33),C7
RATE_OVER_LEVEL(ece1|ece35),C7
RATE_OVER_LEVEL(ece1|ece36),C7
RATE_OVER_LEVEL(ece1|ece37),C7
RATE_OVER_LEVEL(ece1|ece38),C7
RATE_OVER_LEVEL(ece1|ece39),C7
RATE_OVER_LEVEL(ece1|cerqtit3),C7
RATE_OVER_LEVEL(ece2|prmtan_neped),C7
RATE_OVER_LEVEL(ece14|prmtan_neped),C7
RATE_OVER_LEVEL(ece15|prmtan_neped),C7
RATE_OVER_LEVEL(ece18|prmtan_neped),C7
RATE_OVER_LEVEL(ece19|ece20),C7
RATE_OVER_LEVEL(ece19|ece21),C7
RATE_OVER_LEVEL(ece19|ece22),C7
RATE_OVER_LEVEL(ece19|ece25),C7
RATE_OVER_LEVEL(ece19|ece29),C7
RATE_OVER_LEVEL(ece19|ece30),C7
RATE_OVER_LEVEL(ece19|ece31),C7
RATE_OVER_LEVEL(ece19|ece33),C7
RATE_OVER_LEVEL(ece19|ece35),C7
RATE_OVER_LEVEL(ece19|ece36),C7
RATE_OVER_LEVEL(ece19|ece37),C7
RATE_OVER_LEVEL(ece19|ece38),C7
RATE_OVER_LEVEL(ece19|ece39),C7
RATE_OVER_LEVEL(ece19|cerqtit3),C7
RATE_OVER_LEVEL(ece20|bt),C7
RATE_OVER_LEVEL(ece20|ip),C7
RATE_OVER_LEVEL(ece20|prmtan_neped),C7
RATE_OVER_LEVEL(ece20|ece25),C7
RATE_OVER_LEVEL(ece20|ece27),C7
RATE_OVER_LEVEL(ece20|ece28),C7
RATE_OVER_LEVEL(ece20|ece29),C7
RATE_OVER_LEVEL(ece20|ece30),C7
RATE_OVER_LEVEL(ece20|ece31),C7
RATE_OVER_LEVEL(ece20|ece35),C7
RATE_OVER_LEVEL(ece20|ece36),C7
RATE_OVER_LEVEL(ece20|ece37),C7
RATE_OVER_LEVEL(ece20|ece38),C7
RATE_OVER_LEVEL(ece20|ece39),C7
RATE_OVER_LEVEL(ece20|cerqtit3),C7
RATE_OVER_LEVEL(ece21|ip),C7
RATE_OVER_LEVEL(ece21|prmtan_neped),C7
RATE_OVER_LEVEL(ece21|ece21),C7
RATE_OVER_LEVEL(ece21|ece25),C7
RATE_OVER_LEVEL(ece21|ece27),C7
RATE_OVER_LEVEL(ece21|ece28),C7
RATE_OVER_LEVEL(ece21|ece29),C7
RATE_OVER_LEVEL(ece21|ece30),C7
RATE_OVER_LEVEL(ece21|ece31),C7
RATE_OVER_LEVEL(ece21|ece33),C7
RATE_OVER_LEVEL(ece21|ece35),C7
RATE_OVER_LEVEL(ece21|cerqtit3),C7
RATE_OVER_LEVEL(ece22|ip),C7
RATE_OVER_LEVEL(ece22|prmtan_neped),C7
RATE_OVER_LEVEL(ece22|ece22),C7
RATE_OVER_LEVEL(ece22|ece25),C7
RATE_OVER_LEVEL(ece22|ece27),C7
RATE_OVER_LEVEL(ece22|ece28),C7
RATE_OVER_LEVEL(ece22|ece29),C7
RATE_OVER_LEVEL(ece22|ece30),C7
RATE_OVER_LEVEL(ece22|ece31),C7
RATE_OVER_LEVEL(ece22|ece33),C7
RATE_OVER_LEVEL(ece22|ece35),C7
RATE_OVER_LEVEL(ece22|ece36),C7
RATE_OVER_LEVEL(ece22|ece37),C7
RATE_OVER_LEVEL(ece22|ece38),C7
RATE_OVER_LEVEL(ece22|ece39),C7
RATE_OVER_LEVEL(ece22|cerqtit3),C7
RATE_OVER_LEVEL(ece25|prmtan_neped),C7
RATE_OVER_LEVEL(ece25|cerqtit3),C7
RATE_OVER_LEVEL(ece29|prmtan_neped),C7
RATE_OVER_LEVEL(ece29|cerqtit3),C7
RATE_OVER_LEVEL(ece30|prmtan_neped),C7
RATE_OVER_LEVEL(ece36|prmtan_neped),C7
RATE_OVER_LEVEL(ece36|ece14),C7
RATE_OVER_LEVEL(ece36|ece15),C7
RATE_OVER_LEVEL(ece36|ece37),C7
RATE_OVER_LEVEL(ece36|ece38),C7
RATE_OVER_LEVEL(ece36|ece39),C7
RATE_OVER_LEVEL(ece36|cerqtit3),C7
RATE_OVER_LEVEL(ece38|prmtan_neped),C7
RATE_OVER_LEVEL(cerqrott3|bt),C7
RATE_OVER_LEVEL(cerqrott3|ip),C7
RATE_OVER_LEVEL(cerqrott3|prmtan_neped),C7
RATE_OVER_LEVEL(cerqrott3|ece1),C7
RATE_OVER_LEVEL(cerqrott3|ece3),C7
RATE_OVER_LEVEL(cerqrott3|ece4),C7
RATE_OVER_LEVEL(cerqrott3|ece5),C7
RATE_OVER_LEVEL(cerqrott3|ece6),C7
RATE_OVER_LEVEL(cerqrott3|ece7),C7
RATE_OVER_LEVEL(cerqrott3|ece8),C7
RATE_OVER_LEVEL(cerqrott3|ece9),C7
RATE_OVER_LEVEL(cerqrott3|ece10),C7
RATE_OVER_LEVEL(cerqrott3|ece11),C7
RATE_OVER_LEVEL(cerqrott3|ece12),C7
RATE_OVER_LEVEL(cerqrott3|ece13),C7
RATE_OVER_LEVEL(cerqrott3|ece14),C7
RATE_OVER_LEVEL(cerqrott3|ece15),C7
RATE_OVER_LEVEL(cerqrott3|ece16),C7
RATE_OVER_LEVEL(cerqrott3|ece18),C7
RATE_OVER_LEVEL(cerqrott3|ece19),C7
RATE_OVER_LEVEL(cerqrott3|ece20),C7
RATE_OVER_LEVEL(cerqrott3|ece25),C7
RATE_OVER_LEVEL(cerqrott3|ece27),C7
RATE_OVER_LEVEL(cerqrott3|ece28),C7
RATE_OVER_LEVEL(cerqrott3|ece29),C7
RATE_OVER_LEVEL(cerqrott3|ece30),C7
RATE_OVER_LEVEL(cerqrott3|ece31),C7
RATE_OVER_LEVEL(cerqrott3|ece33),C7
RATE_OVER_LEVEL(cerqrott3|ece35),C7
RATE_OVER_LEVEL(cerqrott3|ece36),C7
RATE_OVER_LEVEL(cerqrott3|ece37),C7
RATE_OVER_LEVEL(cerqrott3|ece38),C7
RATE_OVER_LEVEL(cerqrott3|ece39),C7
RATE_OVER_LEVEL(cerqrott3|cerqtit3),C7
RATE_OVER_LEVEL(cerqrott3|cerqtit10),C7
RATE_OVER_LEVEL(cerqrott3|cerqtit11),C7
RATE_OVER_LEVEL(cerqrott6|bt),C7
RATE_OVER_LEVEL(cerqrott6|ip),C7
RATE_OVER_LEVEL(cerqrott6|prmtan_neped),C7
RATE_OVER_LEVEL(cerqrott6|ece11),C7
RATE_OVER_LEVEL(cerqrott6|ece12),C7
RATE_OVER_LEVEL(cerqrott6|ece13),C7
RATE_OVER_LEVEL(cerqrott6|ece14),C7
RATE_OVER_LEVEL(cerqrott6|ece15),C7
RATE_OVER_LEVEL(cerqrott6|ece18),C7
RATE_OVER_LEVEL(cerqrott6|ece29),C7
RATE_OVER_LEVEL(cerqrott6|ece30),C7
RATE_OVER_LEVEL(cerqrott6|ece31),C7
RATE_OVER_LEVEL(cerqrott6|ece33),C7
RATE_OVER_LEVEL(cerqrott6|ece35),C7
RATE_OVER_LEVEL(cerqrott6|ece36),C7
RATE_OVER_LEVEL(cerqrott6|ece37),C7
RATE_OVER_LEVEL(cerqrott6|ece38),C7
RATE_OVER_LEVEL(cerqrott6|ece39),C7
RATE_OVER_LEVEL(cerqrott6|cerqtit3),C7
RATE_OVER_LEVEL(cerqrott6|cerqtit10),C7
RATE_OVER_LEVEL(cerqrott8|bt),C7
RATE_OVER_LEVEL(cerqrott8|ip),C7
RATE_OVER_LEVEL(cerqrott8|prmtan_neped),C7
RATE_OVER_LEVEL(cerqrott8|ece30),C7
