canonical_run_id,artifact_status,realization_index,shot,n_samples,intercept,coef_Dkappa_Wdia,coef_Dbetan_Wdia,coef_Dbetan_kappa,coef_Dbetan_li,coef_q95_over_kappa,coef_dot_betan,coef_dot_kappa,fit_rank,fit_residual_sum_squares,source_feature_export,source_feature_export_manifest_sha256,model_artifact_sha256
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,38,189650,1000,-6.001330960348298e-17,0.20800829849933586,1.3826736468332343,-1.2589249550888197,-0.06673855827889719,-0.02502045083299917,-0.137594804097153,1.0295230095197911,8,3.692644051100687,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,39,189651,1000,-1.130049522698126e-17,0.30500186956659536,1.2163326127761127,-1.272735790563233,-0.02500157220908561,0.0035690030879476156,-0.0808357371548949,1.045495496424622,8,2.601854064905551,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,40,189652,1000,2.4466120734143888e-17,0.27614547240520915,1.245177257587598,-1.3032953185332663,-0.010113930521264608,-0.008477089678771171,-0.09807661553194871,1.0715011189555685,8,1.962753172952514,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,41,195261,1000,-8.426000324584083e-17,0.13637375668849328,0.45798492445046235,-0.26567754994939613,0.0033262541771444387,-0.011335979541494607,0.757564168902068,0.23631679000330483,8,0.4334936299357543,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,42,195264,1000,1.4043333874306803e-17,0.1683015757513776,0.539100642232943,-0.19883561479358192,0.008514046814921877,-0.014791615028661706,0.7792359477098256,0.22383044654543233,8,1.6054536364377137,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,43,195265,1000,2.984208448290196e-17,0.21979423003810472,0.5959954771099382,-0.3035827352143909,0.005612282845012251,-0.030378375653458863,0.674206067310582,0.3365114132444754,8,1.1951606158456018,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,44,195266,1000,1.7554167342883502e-17,0.046975256570066515,0.6770171303483934,-0.2084609596440194,0.004056427604803681,-0.00549420294536623,0.8295717660818118,0.16271599353105343,8,0.9538742793387845,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,45,195267,1000,7.021666937153403e-18,0.13831011700049572,0.7670997029337465,-0.5011477351269021,0.006066559741553429,-0.01897251502795025,0.5763259167091491,0.41540172574787265,8,1.082371548194181,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,46,195268,1000,-5.617333549722723e-17,0.23921797098803466,0.6597494199462548,-0.43383150224613504,0.009523862886404888,-0.034676961363443254,0.5739515047737084,0.4334221582563936,8,1.3148834788713366,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,47,195269,1000,5.617333549722723e-17,0.23155009247488612,0.7848537680582669,-0.5571590394880226,0.020387692063517343,-0.014685159917214086,0.49858240013963095,0.49961083389702066,8,1.8007837691144775,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
