fold,shot_id,era,support_id,REL_nrmse,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
3,161145,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.16841599015609443,0.7420008324067523,0.09493236808041135,0.2993731457335233,0.08717104427871192,0.10318210364110249,0.0835039791550174
3,165028,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.0963707171207957,0.8182290486095855,0.13790948778815668,0.2650252326673052,0.2335520214838487,0.09383333497819968,0.2366699295640441
3,165861,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.15194966391544057,0.9522734384093279,0.1176223162911862,0.2870180765847985,0.1068261194191898,0.29718347199093087,0.11140733133436247
3,186997,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.30308830763821865,1.0217782057536906,0.19915059035254182,0.3182843026172702,0.2939529428341234,0.20457074986305943,0.2688211307336695
3,187022,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.4356098753310916,0.9835375611479736,0.23447942047413192,0.3612214852515412,0.6637003963208771,0.9824483744091538,0.6950492386911534
3,189651,later,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.14269211032289028,1.3075584652011853,0.2523669401932826,0.6556674575619107,0.6862691629377009,0.494568951941273,0.6596210485192877
3,195267,later,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.16424295949709541,1.1672452050493494,0.48046798376719274,0.4811394214290526,0.37367847045076164,0.29597344061326963,0.3528400366309759
3,195638,later,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.11789425381116252,0.7924064946454493,0.09164859778632684,0.3439904234527093,0.08193421510093311,0.07770383447419231,0.07409685286602619
3,195650,later,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.1437435415684965,1.0311198113180684,0.10732034280104182,0.2664413447769212,0.1817594033489841,0.36355833808948396,0.1820045970922668
4,160719,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.12165996958674792,0.9513685675116085,0.09170482991659971,0.23292255562363529,0.1945533117765101,0.1742580653470025,0.18263713946306118
4,161414,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.12813235358034247,0.6572331457657089,0.2099593209737157,0.20750279914216996,0.1685029894296605,0.1600151547785339,0.16865752168282921
4,165029,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.14926952004960956,0.5691302755725592,0.10415192419369418,0.2602107746301181,0.1693874470854998,0.11288141717992846,0.17858822926584925
4,165955,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.2808226023144284,0.32749740864055865,0.21626853812628502,0.41243119476763895,0.14229754509525117,0.13292260509061313,0.1393367962789394
4,187017,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.24016499191864862,1.642678830999684,0.38836894211133716,0.3564967753236193,0.8349407902922215,2.1109070645030856,0.8937927301534612
4,187024,earlier,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.91988453225983,1.2321977894718197,0.5485143501924205,0.6288381417155925,0.5025245368177891,0.8487785152862921,0.4897579853080125
4,189652,later,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece35)|PROD(ece37,ece39)|PROD(prmtan_neped,gasc)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj,bt)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.18644396944140249,1.3035710522709736,0.2142787348231652,0.4529169643592184,0.5735377994265473,0.2520638794234991,0.5638674290759577
