regime,representation_id,learner,trajectory_id,rmse,nrmse,n,representation_label,noise_level,cohort,canonical_or_augmentation,evidence_level,support_scope,native_coverage
clean,C*_robust,STLSQ,conf_008,1.1965148531875636e-05,1.3843433794885192e-06,2111,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_009,1.2797992907728569e-05,1.4338318391414436e-06,2099,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_010,1.807159029856572e-05,2.139108106796798e-06,2085,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_011,1.2299143249985864e-05,1.3787664575703147e-06,2096,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_012,1.1624028811768222e-05,1.2475274247483209e-06,2115,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_013,1.1927440333824615e-05,1.3140853091501849e-06,2123,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_014,2.084607534649262e-05,2.500383298023273e-06,2074,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_015,1.7642163245603848e-05,1.8517520401028648e-06,2077,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_016,1.332732419541992e-05,1.5633833761819825e-06,2117,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_017,1.2664291723013348e-05,1.426954369653762e-06,2100,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_018,1.1561389701255246e-05,1.2290379274641491e-06,2133,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_019,1.1806603234636002e-05,1.2434745141181949e-06,2110,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_020,1.3526020819901623e-05,1.525447361966469e-06,2118,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_021,1.1674875498638993e-05,1.338476376586014e-06,2120,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_022,1.0814026132333392e-05,1.2228391676019394e-06,2129,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
clean,C*_robust,STLSQ,conf_023,1.2945276068135588e-05,1.373568303052613e-06,2107,q_rob -> C_all (38),0.0,confirmation_24,canonical,protected_confirmation,native,0.8741323059836179
noise_0.01,C0_matched,STLSQ,conf_000,8.681130808766548,1.0000006743002776,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_001,8.883988156996205,1.000500449381864,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_002,7.410591802607785,1.007864256973352,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_003,7.96710133541846,1.0021835180152268,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_004,8.699386426984963,1.0000045908620534,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_005,8.597437658754647,1.00000420218012,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_006,8.940158463323911,1.0001075086422655,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_007,8.08908212322839,1.0009172370775168,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_008,8.385856810369024,1.0002709104228975,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_009,8.645875712941926,1.0000189405816275,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_010,8.356248891720279,1.0010575240102728,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_011,8.616984317839675,1.000044131043471,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_012,8.93195886339964,1.0000222612284444,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_013,8.775397357988865,1.0009234574506722,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_014,8.275395534757081,1.0004540302414682,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_015,9.243763802574575,1.0007880603662425,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_016,8.332895131345198,1.0004765279586636,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_017,8.614895450874803,1.0000009576735782,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_018,9.045328007695344,1.0006188395660411,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_019,9.14198288516561,1.003350367984149,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_020,8.656354329101582,1.000053607150614,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_021,8.429926157082601,1.0003633836665948,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_022,8.520369465583794,1.0000158029914734,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_matched,STLSQ,conf_023,9.102683509249015,1.000485514369453,2397,raw stencil (10),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_000,3.322657259096113,0.382745010155759,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_001,2.8191436574635675,0.3174874219010664,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_002,2.245602868711643,0.3054091936267284,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_003,2.864392938608899,0.3603126496497943,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_004,3.033731528346061,0.3487309687012549,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_005,3.06396374477338,0.3563825341589902,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_006,3.1418673944981386,0.3514708587422108,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_007,3.282888541959595,0.4062141636089877,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_008,2.8279765173336764,0.3373230320544254,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_009,2.9720151920448066,0.3437559805876327,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_010,3.1204227614376743,0.3738187701093024,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_011,3.0015762804698505,0.3483479408159941,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_012,2.933655163380327,0.3284520803347584,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_013,2.976024917716716,0.3394459565285189,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_014,3.1847685423883045,0.3850226264395898,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_015,3.39283243179964,0.3673293975363937,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_016,2.913519501592792,0.3498073393637983,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_017,2.975628414183465,0.3454053831334672,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_018,2.942959123033157,0.3255581599776648,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_019,3.0940334940867147,0.339576182086776,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_020,3.135707430482418,0.3622628427166508,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_021,2.8105337707163844,0.3335207237160532,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_022,2.7372623812472177,0.3212660729371007,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly2,STLSQ,conf_023,3.098788215907748,0.3405910706402492,2397,quadratic (10->65),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_000,3.3017401956629104,0.3803355224981763,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_001,2.8296881564599867,0.3186749264089507,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_002,2.2495167734257016,0.3059414972229285,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_003,2.8577480321505284,0.3594767853308949,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_004,3.043874318910833,0.3498968942770474,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_005,3.0368330667122634,0.3532268506697955,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_006,3.1218002117867685,0.349226005903274,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_007,3.280540290103614,0.4059235984096431,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_008,2.824609555667636,0.3369214184939738,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_009,2.9610315978273847,0.3424855711325623,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_010,3.1344481827479687,0.3754989801786789,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_011,3.036811869365796,0.352437207150888,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_012,2.9235940873368613,0.3273256420954819,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_013,2.986966027472324,0.3406939015454999,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_014,3.2110931770045745,0.3882051434184903,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_015,3.4300304691973404,0.3713566912331785,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_016,2.9432610264279444,0.353378210835748,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_017,2.9696728592619266,0.3447140734525806,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_018,2.9565894260507304,0.3270659812503454,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_019,3.0928057519071,0.3394414349992809,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_020,3.10829521034192,0.3590959564514536,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_021,2.7963941832051,0.3318428056248543,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_022,2.715832641780614,0.3187509146206502,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C0_poly3,STLSQ,conf_023,3.0802323167174968,0.3385515722519901,2397,cubic (10->285),0.01,confirmation_24,canonical,protected_confirmation,native,0.9983340274885464
noise_0.01,C_all,STLSQ,conf_000,2.489100622704337,0.2835688987444018,2032,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_001,1.8378414210979104,0.1992355109723,2059,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_002,1.540147251061554,0.2033329390589538,2094,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_003,2.247587040495966,0.2822590318540325,2050,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_004,2.319666190111317,0.2598139172817195,2056,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_005,2.163942278640746,0.251084857348604,2010,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_006,2.477635520894754,0.2700012778879789,2075,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_007,2.571132985894416,0.3233877076385216,2024,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_008,2.2261458678017547,0.2590880642413347,2068,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_009,2.086866139152024,0.235958834600759,2077,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_010,2.430530530533662,0.2885843506585365,2055,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_011,2.303320556716992,0.2604110623925208,2056,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_012,1.989021804033437,0.2133396719842516,2045,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_013,2.23491874527907,0.2455955988735875,2077,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_014,2.5100178828296755,0.3037905407972379,2030,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_015,2.5672141200908727,0.2692077432862834,2008,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_016,2.248102145603624,0.2653411818512518,2080,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_017,2.3151181877555733,0.2611877428866296,2067,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_018,2.028928625059933,0.2164063692515942,2099,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_019,2.115473400802345,0.2229937199021987,2062,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_020,2.4720528887129887,0.2801560824076421,2095,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_021,2.027700531604974,0.2339531794445472,2092,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_022,2.052484535698657,0.2327026873903168,2107,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C_all,STLSQ,conf_023,2.3479883316888728,0.2492231088486731,2068,C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_000,2.489100622704337,0.2835688987444018,2032,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_001,1.8378414210979104,0.1992355109723,2059,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_002,1.540147251061554,0.2033329390589538,2094,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_003,2.247587040495966,0.2822590318540325,2050,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_004,2.319666190111317,0.2598139172817195,2056,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_005,2.163942278640746,0.251084857348604,2010,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_006,2.477635520894754,0.2700012778879789,2075,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_007,2.571132985894416,0.3233877076385216,2024,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_008,2.2261458678017547,0.2590880642413347,2068,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_009,2.086866139152024,0.235958834600759,2077,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_010,2.430530530533662,0.2885843506585365,2055,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_011,2.303320556716992,0.2604110623925208,2056,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_012,1.989021804033437,0.2133396719842516,2045,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_013,2.23491874527907,0.2455955988735875,2077,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_014,2.5100178828296755,0.3037905407972379,2030,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_015,2.5672141200908727,0.2692077432862834,2008,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_016,2.248102145603624,0.2653411818512518,2080,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_017,2.3151181877555733,0.2611877428866296,2067,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_018,2.028928625059933,0.2164063692515942,2099,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_019,2.115473400802345,0.2229937199021987,2062,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_020,2.4720528887129887,0.2801560824076421,2095,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_021,2.027700531604974,0.2339531794445472,2092,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_022,2.052484535698657,0.2327026873903168,2107,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_accuracy,STLSQ,conf_023,2.3479883316888728,0.2492231088486731,2068,q_acc -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_compact,STLSQ,conf_000,5.401725293656698,0.6280654493262722,2250,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_001,5.335825786064344,0.5865228520670597,2259,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_002,3.9809276902870208,0.5369535982792326,2327,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_003,4.297882634277078,0.550131135727854,2253,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_004,5.371877361224882,0.6119187707077828,2260,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_005,4.58664384895515,0.5402796235808145,2192,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_006,5.4337239832317366,0.6004340598393342,2260,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_007,4.412929077407917,0.5646651739379597,2225,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_008,4.922800262525935,0.5820143600232314,2269,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_009,5.040249320341539,0.5763308598512942,2247,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_010,4.81319572163903,0.5830085664181607,2262,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_011,4.894785331351677,0.5609450764826149,2251,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_012,5.583112920427635,0.6092060827617035,2246,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_013,5.266733804440081,0.5920146757946186,2288,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_014,4.723456678522918,0.5806625662605265,2250,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_015,5.601999550059016,0.5988741155563689,2222,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_016,5.124205182530046,0.6148914355478537,2286,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_017,4.899137370645877,0.5646829125275369,2275,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_018,5.980551546646836,0.6473021098945848,2286,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_019,5.654128309310841,0.6064640930303294,2251,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_020,5.211295450624897,0.6017804793372957,2288,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_021,5.013111425125829,0.5887221296570085,2291,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
