realization_index,shot,lambda_relative,lambda,coefficient_norm,edf,relative_coefficient_change,max_abs_coefficient_change,relative_prediction_change,prediction_correlation,rmse,rmse_canonical,absolute_rmse_change,relative_rmse_change,r2,r2_change,n_sign_changes,reconstruction_label,sensitivity_class
8,161138,0.001,3.384710502198745,1.289725539202338,5.884027349246831,0.6810925599001623,1.3825061262137743,0.061406723283894175,0.9981290127313294,0.07592747908467022,0.04474086013253887,0.031186618952131352,0.6970500535694761,0.9942350179198469,-0.0037632375147537145,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,0.01,33.84710502198745,1.0451293902521157,4.86997843885363,0.8766836669119931,1.7742967204147995,0.09965483133070405,0.9957746454076056,0.10914646341823159,0.04474086013253887,0.06440560328569273,1.4395253711014546,0.9880870495232926,-0.009911205911308008,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,0.1,338.47105021987454,0.6600583345745066,3.317329577643745,0.9258869133358189,1.8210563621800089,0.3187634369043571,0.9667496622307585,0.3215718827098357,0.04474086013253887,0.27683102257729686,6.18743184098865,0.8965915242504516,-0.101406731184149,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
8,161138,1.0,3384.710502198745,0.23454653712596077,1.231181419021907,0.9761568143086243,1.7910725659985565,0.6971550990841021,0.8724410411744501,0.697892598024368,0.04474086013253887,0.6531517378918291,14.598551211508653,0.5129459216227978,-0.4850523338118028,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,0.0,0.0,3.04763959330255,7.0,1.316781792406362e-15,2.220446049250313e-15,2.19334948923266e-15,0.9999999999999998,0.048662073636893656,0.04866207363689368,2.0816681711721685e-17,4.2778040794255974e-16,0.9976320025893576,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
9,161145,1e-06,0.0034177815179655137,3.0378748293325666,6.995927678518697,0.003447322285271836,0.008018376647580983,0.00031874821298856466,0.9999999496996199,0.048663115092194884,0.04866207363689368,1.0414553012066952e-06,2.140178630647345e-05,0.9976319012295238,-1.0135983374848223e-07,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
9,161145,1e-05,0.034177815179655145,2.9533590148444437,6.960485121998415,0.033359026120572045,0.07759322618514486,0.0030845453560854105,0.99999528745202,0.04875950472035335,0.04866207363689368,9.743108345967172e-05,0.002002197526284644,0.9976225106994259,-9.491889931712016e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
9,161145,0.0001,0.3417781517965514,2.3501816527015444,6.6934295748840285,0.2521080061580395,0.5864815788284572,0.02331867442937387,0.9997298813026759,0.05394877537207782,0.04866207363689368,0.0052867017351841405,0.10864111082960226,0.9970895296358531,-0.0005424729535045136,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
9,161145,0.001,3.417781517965514,1.2598198723720955,5.925784283036256,0.7323910851903062,1.705561183554884,0.06824403014875159,0.99768370942916,0.08375092065886809,0.04866207363689368,0.035088847021974415,0.7210717587540434,0.992985783288792,-0.004646219300565635,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,0.01,34.17781517965514,0.9842238430075805,4.870231644811978,0.9070865054621433,2.1174055978927786,0.10769577672110098,0.994784449002032,0.11806317291869574,0.04866207363689368,0.06940109928180206,1.4261845847272616,0.9860610872003701,-0.011570915388987468,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,0.1,341.7781517965514,0.6235316782918825,3.267550005701588,0.9499847416634831,2.166195485083862,0.29760880526263317,0.9689855961477294,0.30121298524389645,0.04866207363689368,0.25255091160700277,5.189892101423384,0.9092707375204603,-0.0883612650688973,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
9,161145,1.0,3417.781517965514,0.24116870466513302,1.2193378799369166,0.982754925821898,2.123629899083255,0.6666175347731679,0.8990785463084396,0.6676036600438605,0.04866207363689368,0.6189415864069668,12.71917820488638,0.5543053530960416,-0.443326649493316,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
10,161414,0.0,0.0,1.0154240076958074,7.0,2.4921296835181045e-15,1.2212453270876722e-15,2.482488949016345e-15,1.0,0.026544904154996773,0.026544904154996753,2.0816681711721685e-17,7.842063241280311e-16,0.999295368063402,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
10,161414,1e-06,0.003839353908027049,1.0152258503074854,6.996812531861482,0.0005173416368709331,0.00037957127325682904,2.7793345279835335e-05,0.9999999996216062,0.026544918694991326,0.026544904154996753,1.4539994572931869e-08,5.477508785879096e-07,0.9992953672914763,-7.71925745546298e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
10,161414,1e-05,0.038393539080270496,1.0134767156928501,6.968616458920235,0.005099698782000244,0.0037466267019218708,0.000274558078187047,0.9999999630876614,0.02654632301505428,0.026544904154996753,1.4188600575282262e-06,5.345131590015893e-05,0.9992952927343804,-7.532902157603161e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
10,161414,0.0001,0.38393539080270495,0.9988040374646915,6.7275114434018315,0.04477062031315581,0.033236704571320524,0.002456399402376452,0.9999970565581714,0.026658236681084326,0.026544904154996753,0.00011333252608757352,0.0042694645053459645,0.9992893384170553,-6.029646346772388e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
10,161414,0.001,3.8393539080270496,0.9469076652838138,5.771891481366352,0.2127619248412562,0.16096896408774533,0.012985462479548545,0.9999216617422821,0.029548863866368187,0.026544904154996753,0.0030039597113714345,0.11316521219406486,0.9991268646442069,-0.0001685034191951651,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
10,161414,0.01,38.39353908027049,0.8803331619271804,4.768593806558891,0.36659596446674547,0.25763046768240494,0.0475160010044193,0.9993433922650662,0.05441333835517571,0.026544904154996753,0.027868434200178954,1.049860042343834,0.9970391886090452,-0.0022561794543568547,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
10,161414,0.1,383.93539080270494,0.6421304103600987,3.2401022174760654,0.5199154489424392,0.33760072193177293,0.2555829093863606,0.9875718222137748,0.2568681122682312,0.026544904154996753,0.23032320811323445,8.676739112274031,0.9340187728997553,-0.0652765951636467,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
10,161414,1.0,3839.3539080270493,0.22255803186505554,1.1330085732128046,0.83667397009839,0.5846470797945003,0.7064173126454505,0.8954678047086695,0.7066671226921416,0.026544904154996753,0.6801222185371448,25.621573713954984,0.5006215777060097,-0.49867379035739234,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,0.0,0.0,1.1265240723160181,7.0,5.579097623323952e-15,3.219646771412954e-15,6.908471612280205e-15,0.9999999999999998,0.049312048765191664,0.04931204876519167,6.938893903907228e-18,1.407139649976398e-16,0.9975683218465794,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,1e-06,0.0033971077746953876,1.1263610660091032,6.9985444894561315,0.0003103732731235645,0.0002745521181815036,2.500159812680751e-05,0.9999999996967928,0.049312055087783115,0.04931204876519167,6.3225914434528185e-09,1.282159553653685e-07,0.9975683212230194,-6.235599814274906e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,1e-05,0.03397107774695388,1.1249074711700684,6.9855495334926525,0.003081680966955244,0.0027249217102929824,0.0002485300619383694,0.99999997004496,0.04931267352734388,0.04931204876519167,6.247621522070812e-07,1.2669563886546018e-05,0.9975682602295856,-6.161699384055197e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.0001,0.3397107774695388,1.111583672233784,6.865104973361204,0.02879648757373992,0.025359684075024924,0.0023482599007067684,0.9999973314354441,0.04936779384294324,0.04931204876519167,5.574507775157195e-05,0.0011304555204552783,0.9975628209310806,-5.500915498779513e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
11,165017,0.001,3.397107774695388,1.0402306413504103,6.1694398967447395,0.17957566246510256,0.15253050199181362,0.015769700176431284,0.9998824927470528,0.051766368222796184,0.04931204876519167,0.0024543194576045133,0.049771192214932175,0.9973202431210219,-0.0002480787255575434,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
11,165017,0.01,33.97107774695388,0.9397787185839573,5.0086190785373805,0.41676309653364657,0.32538788715908384,0.053076135643534236,0.99907370446779,0.07240099519813595,0.04931204876519167,0.023088946432944277,0.4682211956531363,0.9947580958943195,-0.0028102259522598816,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,0.1,339.7107774695388,0.6951324899663434,3.524542167703047,0.5603588755201442,0.3706437620018708,0.2568184706648536,0.9893453974607608,0.26120302817524976,0.04931204876519167,0.21189097941005808,4.296941309800601,0.9317729780720797,-0.06579534377449969,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
11,165017,1.0,3397.107774695388,0.23433992765560702,1.2800476083163963,0.8468248241815639,0.6400486634282301,0.7195583980792275,0.8974348274502126,0.7203727717587707,0.04931204876519167,0.671060722993579,13.60845350776123,0.4810630697085859,-0.5165052521379935,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
12,165022,0.0,0.0,0.9577216129079078,7.0,3.3778262189709603e-15,1.7763568394002505e-15,3.16839494344541e-15,0.9999999999999999,0.08953757341333682,0.08953757341333683,1.3877787807814457e-17,1.549940128905389e-16,0.9919830229472513,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,1e-06,0.0036279652990585253,0.9577025170834494,6.999258233708403,7.763550056413975e-05,3.9680473601144683e-05,8.177740123256815e-06,0.9999999999721884,0.08953757378379186,0.08953757341333683,3.704550277650043e-10,4.137425369513309e-09,0.991983022880912,-6.633926741272944e-11,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,1e-05,0.036279652990585255,0.9575314126656345,6.992607122103935,0.0007733114954306997,0.0003953976903295353,8.155598589934736e-05,0.9999999972365597,0.08953761025850293,0.08953757341333683,3.6845166098697923e-08,4.115050776349199e-07,0.9919830163491964,-6.598054880235793e-09,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.0001,0.3627965299058526,0.9558913117017432,6.928451612278259,0.007442016871719949,0.003819147793837463,0.0007944750114578983,0.9999997402790425,0.08954106981186011,0.08953757341333683,3.4963985232755457e-06,3.9049511729951685e-05,0.9919823968169476,-6.261303037158328e-07,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.001,3.6279652990585256,0.9439684806215454,6.454063031721377,0.05436666061546467,0.028762918674322735,0.006547447388218823,0.9999839106902256,0.08977473163268908,0.08953757341333683,0.0002371582193522459,0.0026487005433734256,0.9919404975602787,-4.252538697258057e-05,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
12,165022,0.01,36.279652990585255,0.8907427011758307,5.177808383840592,0.16446991044069034,0.09808217909892919,0.0425475774897983,0.9995425612882197,0.09905937764139484,0.08953757341333683,0.009521804228058012,0.10634422918858788,0.9901872397012995,-0.0017957832459517542,1,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
12,165022,0.1,362.7965299058526,0.6519677805350333,3.4744797269179886,0.39970646060390513,0.24510862332451547,0.25140177659575264,0.987628363984596,0.26591941355206045,0.08953757341333683,0.1763818401387236,1.9699198159467781,0.9292868654961283,-0.062696157451123,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
12,165022,1.0,3627.9652990585255,0.22962281842847188,1.2135850670802193,0.8067634668580399,0.43366988105565474,0.6994123800291608,0.8988624835316401,0.7023339150125589,0.08953757341333683,0.6127963415992221,6.844013281109736,0.5067270718231316,-0.4852559511241197,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
13,165026,0.0,0.0,0.9852693265257018,7.0,3.2270245337923014e-15,1.9984014443252818e-15,2.7498211155235756e-15,1.0,0.05981778243226998,0.05981778243226998,0.0,0.0,0.9964218329048856,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,1e-06,0.0036308355688477686,0.9851871438482226,6.998996189175144,0.00020187372911476684,0.00013037427645412603,1.717462193441708e-05,0.9999999998587701,0.05981778488899921,0.05981778243226998,2.4567292367105864e-09,4.1070215859175855e-08,0.9964218326109734,-2.939122278888817e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,1e-05,0.03630835568847769,0.9844525790651856,6.9900066001327525,0.002008921791519612,0.0012977909859499537,0.00017099506504144563,0.9999999860039448,0.059818025960436956,0.05981778243226998,2.4352816697936763e-07,4.071166751377047e-06,0.9964218037701965,-2.913468910570316e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.0001,0.3630835568847769,0.9775774948580077,6.904310405365761,0.01916036936694378,0.012412246832152612,0.001638843825437736,0.9999987177689967,0.05984014784344096,0.05981778243226998,2.2365411170982563e-05,0.00037389234875608983,0.9964191567060752,-2.676198810447339e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
13,165026,0.001,3.6308355688477687,0.9365829401739972,6.321820928167192,0.13193405323983506,0.08668351987882641,0.01181900185807491,0.9999352954555726,0.06097012440655046,0.05981778243226998,0.0011523419742804838,0.019264204178502095,0.9962826439298498,-0.00013918897503584216,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
13,165026,0.01,36.30835568847769,0.8596326384937949,5.05724411049217,0.3366749060270989,0.20817361588607575,0.047098289331591575,0.9992746818287633,0.07608205233827735,0.05981778243226998,0.01626426990600737,0.2718969049784265,0.9942115213119956,-0.0022103115928899797,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
13,165026,0.1,363.0835568847769,0.6418430834161514,3.4551049701548773,0.5051524399610474,0.3459297480433939,0.23806765188728313,0.9891228343027836,0.24505423283779984,0.05981778243226998,0.18523645040552986,3.096678660986219,0.9399484229682774,-0.05647340993660821,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
13,165026,1.0,3630.8355688477686,0.23312805161865435,1.2145130739405152,0.8227124320168674,0.5776444578355433,0.6873943645730051,0.908814372801587,0.6887658935988511,0.05981778243226998,0.6289481111665811,10.514400327004953,0.5256015438149761,-0.47082028908990947,0,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,0.0,0.0,1.2958214560922272,7.0,3.0135213637212772e-15,2.886579864025407e-15,3.879072578815156e-15,1.0,0.06976534194906724,0.06976534194906724,0.0,0.0,0.9951327970627297,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,1e-06,0.0035712744441006665,1.2955390043214818,6.998727163204239,0.0004055089559013148,0.00041681210936084234,3.623349505792962e-05,0.9999999993617078,0.06976535131242771,0.06976534194906724,9.363360475855842e-09,1.3421220643756763e-07,0.9951327957562536,-1.3064761494874233e-09,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,1e-05,0.035712744441006666,1.2930227064387936,6.987344876972535,0.004026652419844572,0.0041384779606410405,0.00035989315793901844,0.999999937038698,0.06976626570155717,0.06976534194906724,9.237524899313732e-07,1.324085088847917e-05,0.9951326681700597,-1.288926699816173e-07,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.0001,0.35712744441006666,1.2701902734295532,6.880286679384482,0.03763112876409114,0.0386377868825491,0.0033726675894128855,0.9999944803590927,0.06984642052429853,0.06976534194906724,8.107857523129147e-05,0.0011621612245587844,0.9951214775399428,-1.1319522786878977e-05,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
14,165027,0.001,3.5712744441006667,1.1595930943128787,6.2076479491199645,0.22837757668970454,0.23240454585040615,0.021049076369402828,0.9997902082361559,0.07285677780921969,0.06976534194906724,0.0030914358601524528,0.044311914394533275,0.994691889927258,-0.0004409071354717353,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
14,165027,0.01,35.71274444100667,1.039374197300371,4.8667823256037215,0.4739665063643626,0.4643917777893759,0.06306414631776766,0.9988289912932371,0.09394111028041584,0.06976534194906724,0.0241757683313486,0.34652977618884134,0.9911750677992828,-0.003957729263446952,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,0.1,357.1274444100667,0.7339084763200403,3.200945659902376,0.6092239835899982,0.49738286300722057,0.30467051958983593,0.9894186613070877,0.3118325425418148,0.06976534194906724,0.24206720059274756,3.469734309758952,0.9027604654119072,-0.09237233165082248,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
14,165027,1.0,3571.2744441006666,0.21355883519334273,1.1833946763818337,0.8769327369086763,0.757751205226727,0.7836700034683052,0.9185163634971004,0.7848673389265628,0.06976534194906724,0.7151019969774955,10.250103805117897,0.383983260286336,-0.6111495367763937,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,0.0,0.0,1.134972322527589,7.0,6.7624623462419576e-15,4.3298697960381105e-15,9.6423589021661e-15,1.0,0.04329262624339236,0.043292626243392376,1.3877787807814457e-17,3.2055777188920855e-16,0.9981257485129499,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,1e-06,0.0034307473601327475,1.1347960001082682,6.99815756229121,0.0003483386767424615,0.0003114240930653378,2.6220830907927745e-05,0.9999999996660304,0.04329263416902962,0.043292626243392376,7.925637243721972e-09,1.830712971572487e-07,0.9981257478267066,-6.862432844201294e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,1e-05,0.03430747360132748,1.1332262183763004,6.981773310241897,0.0034479475841110254,0.0030811227865035207,0.0002603880661673166,0.9999999670733015,0.04329340783441714,0.043292626243392376,7.815910247621627e-07,1.8053675477390023e-05,0.9981256808380828,-6.767486704362113e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.0001,0.34307473601327476,1.1190079506965316,6.835139556924391,0.031378199481981235,0.0278925252489301,0.002442562795591178,0.9999971096407069,0.04336134705085038,0.043292626243392376,6.872080745800452e-05,0.0015873559407473365,0.9981197935819357,-5.954931014184872e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
15,165028,0.001,3.4307473601327474,1.0419394826128971,6.11107459575235,0.18079244643467926,0.15065299331275867,0.016604101129901735,0.9998691598596562,0.04636195571174013,0.043292626243392376,0.003069329468347752,0.07089728054592538,0.9978505690625826,-0.00027517945036725777,1,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
15,165028,0.01,34.30747360132747,0.9208151664230272,5.027753834648492,0.4379056840757346,0.31194673505690174,0.05762850042475858,0.9987913145857791,0.07203520720096658,0.043292626243392376,0.028742580957574204,0.6639140068791838,0.9948109289235139,-0.0033148195894360244,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,0.1,343.0747360132748,0.680419762040474,3.561841365270004,0.594168240153202,0.3798967291625036,0.25231094137973964,0.9885898406540354,0.2557650215667393,0.043292626243392376,0.21247239532334694,4.907819500919537,0.9345842537429654,-0.0635414947699845,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
15,165028,1.0,3430.7473601327474,0.23578161466765993,1.278039354407379,0.8541778657322315,0.6443336627503953,0.7092486290467523,0.9027875703214923,0.7099049639110442,0.043292626243392376,0.6666123376676518,15.397826269996255,0.496034942214459,-0.5020908062984909,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,0.0,0.0,1.050589433099649,7.0,2.4634621028676534e-15,1.6791552372075059e-15,2.0115970430618882e-15,0.9999999999999999,0.05206050094790476,0.05206050094790474,1.3877787807814457e-17,2.6657038551552247e-16,0.9972897042410532,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,1e-06,0.0035479924795399046,1.0504798056750295,6.998227929653406,0.00025473473547720003,0.00020264603302938555,2.0238482079068855e-05,0.9999999998029093,0.05206050487109036,0.05206050094790474,3.923185616649949e-09,7.535819950283764e-08,0.9972897038325672,-4.084860227848708e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,1e-05,0.03547992479539905,1.049501768331672,6.982436251508296,0.0025300180733422843,0.0020104625756000583,0.00020126099265687118,0.999999980514826,0.05206088892009769,0.05206050094790474,3.8797219294867125e-07,7.452333071802267e-06,0.9972896638448493,-4.0396203937476116e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.0001,0.3547992479539905,1.04049901861595,6.838508585241291,0.023718159273257523,0.018651068765361878,0.001908624428215946,0.9999982528076415,0.05209538110966689,0.05206050094790474,3.488016176214637e-05,0.000669992818491108,0.9972860712670386,-3.63297401462237e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
16,165029,0.001,3.547992479539905,0.9912496847952608,6.077000071517607,0.15149849646402078,0.11156627921893325,0.013056151265945639,0.9999209191739287,0.053668397026996564,0.05206050094790474,0.001607896079091821,0.03088514420367871,0.9971197031605527,-0.00017000108050058138,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
16,165029,0.01,35.47992479539905,0.9118295764857851,4.960322300224921,0.35556821050259124,0.24066648798434273,0.04859599914405785,0.9992851054992089,0.07117208958243659,0.05206050094790474,0.01911158863453185,0.3671034332469415,0.9949345336644696,-0.0023551705765836317,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,0.1,354.7992479539905,0.6725627761232436,3.483915080852057,0.5115513594798041,0.2982092350586889,0.2539564244842073,0.9887911379530452,0.2589002971135942,0.05206050094790474,0.20683979616568945,3.973065806121677,0.9329706361544927,-0.06431906808656052,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
16,165029,1.0,3547.9924795399047,0.23088496996349098,1.2381587617384864,0.8327788364441933,0.5696224319182353,0.7119697710157226,0.8995313257071887,0.7129077072742434,0.05206050094790474,0.6608472063263386,12.693831105997507,0.49176260090898194,-0.5055271033320713,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
17,165031,0.0,0.0,0.9635259271182743,7.0,4.0175258023576035e-15,2.220446049250313e-15,4.7012667817951805e-15,1.0,0.04967556472784536,0.04967556472784536,0.0,0.0,0.9975323382689697,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,1e-06,0.003549990469190227,0.9634811788717431,6.998724427855103,0.00016897895440269538,0.00010918878095494966,1.2385056930402464e-05,0.9999999999287614,0.04967556626794983,0.04967556472784536,1.5401044745066983e-09,3.1003260515393204e-08,0.9975323381159585,-1.53011159298444e-10,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,1e-05,0.03549990469190227,0.9630820336028456,6.98731749217556,0.0016789858780885936,0.0010852077038891461,0.00012317020046776934,0.9999999929593693,0.04967571705060723,0.04967556472784536,1.5232276186910587e-07,3.0663518915914637e-06,0.997532323135508,-1.5133461706007267e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.0001,0.35499904691902273,0.959415479891458,6.880028581891413,0.015783735465308587,0.010227342980832,0.0011684600684006086,0.9999993710389897,0.0496892710840668,0.04967556472784536,1.370635622144345e-05,0.0002759174716288661,0.9975309763391341,-1.3619298355749265e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.001,3.5499904691902273,0.9393566479462757,6.211594894934704,0.09948780411149553,0.06503722871168105,0.008092315454899418,0.9999722188350364,0.050328776104911946,0.04967556472784536,0.000653211377066587,0.013149551105161769,0.9974670142957817,-6.532397318803618e-05,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
17,165031,0.01,35.49990469190227,0.8878379889728386,4.998448991033292,0.22559426420934087,0.13029665023516046,0.04065289411493617,0.9995911701889936,0.06415794051045558,0.04967556472784536,0.014482375782610218,0.2915392278266726,0.9958837586694569,-0.0016485795995128116,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
17,165031,0.1,354.9990469190227,0.6604163045702995,3.4649540769103018,0.4105223032806544,0.2787247282674375,0.24443217723318525,0.9891940704703726,0.2491331278498723,0.04967556472784536,0.19945756312202695,4.01520474331353,0.9379326846077392,-0.059599653661230545,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
