shot_id,era,block,denominator,used_by,finite,rms,no_sign_change,eta,eta_threshold,admissible,failure_reasons
187019,earlier,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.908613042799184e+19,True,0.20893836769018487,0.05,True,
187019,earlier,B,cerqtit10,RECIP(cerqtit10),True,1621.4182599525257,True,0.2553320202599184,0.05,True,
187019,earlier,B,ece22,"RATIO(ip,ece22)",True,2955.30802879144,True,0.5988916531368272,0.05,True,
187019,earlier,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.088120378211335e+19,True,0.19976398773568868,0.05,True,
187019,earlier,C,cerqtit10,RECIP(cerqtit10),True,1549.3509735019747,True,0.26720866161412216,0.05,True,
187019,earlier,C,ece22,"RATIO(ip,ece22)",True,2654.6720871303514,True,0.3806505363067686,0.05,True,
187019,earlier,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.405808400268202e+19,True,0.18535967861092514,0.05,True,
187021,earlier,A,cerqtit10,RECIP(cerqtit10),True,1072.8996818844325,True,0.38838674224895153,0.05,True,
187021,earlier,A,ece22,"RATIO(ip,ece22)",True,3031.0066996309615,True,0.6026284224606778,0.05,True,
187021,earlier,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.230827531552871e+19,True,0.2319605544629749,0.05,True,
187021,earlier,B,cerqtit10,RECIP(cerqtit10),True,1019.8958657577947,True,0.4085711357378806,0.05,True,
187021,earlier,B,ece22,"RATIO(ip,ece22)",True,2913.615574963391,True,0.6269086428429401,0.05,True,
187021,earlier,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.4336204817812312e+19,True,0.21826073952252162,0.05,True,
187021,earlier,C,cerqtit10,RECIP(cerqtit10),True,953.4259756606006,True,0.4370554430492751,0.05,True,
187021,earlier,C,ece22,"RATIO(ip,ece22)",True,2750.082522421426,True,0.6641876274527467,0.05,True,
187021,earlier,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.600556343278025e+19,True,0.2081413187693533,0.05,True,
187022,earlier,A,cerqtit10,RECIP(cerqtit10),True,1515.8384453568092,True,0.29593758043875046,0.05,True,
187022,earlier,A,ece22,"RATIO(ip,ece22)",True,3234.4066550552393,True,0.5645273001038736,0.05,True,
187022,earlier,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.576085898820342e+19,True,0.3056592996372125,0.05,True,
187022,earlier,B,cerqtit10,RECIP(cerqtit10),True,1494.0403095906133,True,0.3002553270988061,0.05,True,
187022,earlier,B,ece22,"RATIO(ip,ece22)",True,2920.8311395780556,True,0.6251340009611467,0.05,True,
187022,earlier,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.791978063638363e+19,True,0.28825691840293877,0.05,True,
187022,earlier,C,cerqtit10,RECIP(cerqtit10),True,1406.0555219883815,True,0.3190439885478704,0.05,True,
187022,earlier,C,ece22,"RATIO(ip,ece22)",True,2681.740387346103,True,0.5242580996434567,0.05,True,
187022,earlier,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.09682321879011e+19,True,0.2668076831488827,0.05,True,
189646,later,A,cerqtit10,RECIP(cerqtit10),True,967.2770490982515,True,0.2696228743912397,0.05,True,
189646,later,A,ece22,"RATIO(ip,ece22)",True,2564.385984923571,True,0.4358969393438024,0.05,True,
189646,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.7577196377160524e+19,True,0.1912098554956845,0.05,True,
189646,later,B,cerqtit10,RECIP(cerqtit10),True,1146.8580834391796,True,0.2274039151631246,0.05,True,
189646,later,B,ece22,"RATIO(ip,ece22)",True,2579.003276512076,True,0.4334263598284703,0.05,True,
189646,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.510528846142999e+19,True,0.15020619300839624,0.05,True,
189646,later,C,cerqtit10,RECIP(cerqtit10),True,1118.1246241598194,True,0.23324771914983725,0.05,True,
189646,later,C,ece22,"RATIO(ip,ece22)",True,2514.26799200628,True,0.444585861840592,0.05,True,
189646,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.086188139118423e+19,True,0.12904525084815627,0.05,True,
189649,later,A,cerqtit10,RECIP(cerqtit10),True,998.9747497131269,True,0.2523587216965409,0.05,True,
189649,later,A,ece22,"RATIO(ip,ece22)",True,2312.046489694282,True,0.48668749669603323,0.05,True,
189649,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.7907277813520396e+19,True,0.1538436079742027,0.05,True,
189649,later,B,cerqtit10,RECIP(cerqtit10),True,1079.849027590475,True,0.23345855244899444,0.05,True,
189649,later,B,ece22,"RATIO(ip,ece22)",True,2365.162398062346,True,0.47575765589543234,0.05,True,
189649,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.2849409696684945e+19,True,0.1306981266090656,0.05,True,
189649,later,C,cerqtit10,RECIP(cerqtit10),True,1047.3710533891908,True,0.24069787877844773,0.05,True,
189649,later,C,ece22,"RATIO(ip,ece22)",True,2109.5285465781517,True,0.27830545770390347,0.05,True,
189649,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.842392021149291e+19,True,0.11173655066788886,0.05,True,
189650,later,A,cerqtit10,RECIP(cerqtit10),True,933.0755290013642,True,0.25099789852906945,0.05,True,
189650,later,A,ece22,"RATIO(ip,ece22)",True,1870.7533375993773,True,0.5332355755832889,0.05,True,
189650,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.2797561505554473e+19,True,0.22650236843227797,0.05,True,
189650,later,B,cerqtit10,RECIP(cerqtit10),True,1110.3704759915925,True,0.21092059093078364,0.05,True,
189650,later,B,ece22,"RATIO(ip,ece22)",True,1640.1953819385972,True,0.5900093753263922,0.05,True,
189650,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.250481357396289e+19,True,0.1747737429052506,0.05,True,
189650,later,C,cerqtit10,RECIP(cerqtit10),True,1130.68696318788,True,0.20713071307370018,0.05,True,
189650,later,C,ece22,"RATIO(ip,ece22)",True,1480.5850342924532,True,0.478372246009118,0.05,True,
189650,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.733849215930257e+19,True,0.15692779851991048,0.05,True,
189652,later,A,cerqtit10,RECIP(cerqtit10),True,994.3781154479403,True,0.25392755137843676,0.05,True,
189652,later,A,ece22,"RATIO(ip,ece22)",True,1938.9904198779861,True,0.5273587644616298,0.05,True,
189652,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.056347590917988e+19,True,0.18355916648490786,0.05,True,
189652,later,B,cerqtit10,RECIP(cerqtit10),True,1255.3974941040528,True,0.2011315150666309,0.05,True,
189652,later,B,ece22,"RATIO(ip,ece22)",True,1728.1445509179648,True,0.5917002669635659,0.05,True,
189652,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.216691642718411e+19,True,0.13304757943252973,0.05,True,
189652,later,C,cerqtit10,RECIP(cerqtit10),True,1311.4973828987925,True,0.19252802429685464,0.05,True,
189652,later,C,ece22,"RATIO(ip,ece22)",True,1585.9620936630033,True,0.5078613043899811,0.05,True,
189652,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.737191395104658e+19,True,0.1184289528299009,0.05,True,
195261,later,A,cerqtit10,RECIP(cerqtit10),True,1447.0091959003457,True,0.15479369472078316,0.05,True,
195261,later,A,ece22,"RATIO(ip,ece22)",True,4822.15371187487,True,0.28045013353345755,0.05,True,
195261,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.80115661207239e+19,True,0.28839191880228976,0.05,True,
195261,later,B,cerqtit10,RECIP(cerqtit10),True,1550.3007978638661,True,0.14448028410808617,0.05,True,
195261,later,B,ece22,"RATIO(ip,ece22)",True,4723.794769568248,True,0.2862896714155453,0.05,True,
195261,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.0461650654768644e+19,True,0.26519604580089134,0.05,True,
195261,later,C,cerqtit10,RECIP(cerqtit10),True,1574.189040863786,True,0.14228780274410868,0.05,True,
195261,later,C,ece22,"RATIO(ip,ece22)",True,4657.697684789386,True,0.2903523895143739,0.05,True,
195261,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.2168579649586033e+19,True,0.25112421469055235,0.05,True,
195265,later,A,cerqtit10,RECIP(cerqtit10),True,1736.2360605454555,True,0.1394100186219636,0.05,True,
195265,later,A,ece22,"RATIO(ip,ece22)",True,4965.041791246069,True,0.2826442875581382,0.05,True,
195265,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.389368971481262e+19,True,0.2647196272877759,0.05,True,
195265,later,B,cerqtit10,RECIP(cerqtit10),True,1991.7020394553408,True,0.12152857040752857,0.05,True,
195265,later,B,ece22,"RATIO(ip,ece22)",True,4993.075632171792,True,0.28105736887721233,0.05,True,
195265,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.5948217988607373e+19,True,0.24375965388498064,0.05,True,
195265,later,C,cerqtit10,RECIP(cerqtit10),True,2022.888220469322,True,0.1196550056911251,0.05,True,
195265,later,C,ece22,"RATIO(ip,ece22)",True,4894.041913634159,True,0.2867447244114531,0.05,True,
195265,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.8278777825074885e+19,True,0.22367050920519096,0.05,True,
195266,later,A,cerqtit10,RECIP(cerqtit10),True,1789.8367315719604,True,0.12966797680229816,0.05,True,
195266,later,A,ece22,"RATIO(ip,ece22)",True,4869.722025562151,True,0.2802465150820392,0.05,True,
195266,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.2517754065700413e+19,True,0.30339459206933084,0.05,True,
195266,later,B,cerqtit10,RECIP(cerqtit10),True,2120.184930585114,True,0.10946427570604655,0.05,True,
195266,later,B,ece22,"RATIO(ip,ece22)",True,5164.338265493164,True,0.2642589537948709,0.05,True,
195266,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.385168988368382e+19,True,0.2864268671275189,0.05,True,
195266,later,C,cerqtit10,RECIP(cerqtit10),True,2181.301579917147,True,0.10639725837368598,0.05,True,
195266,later,C,ece22,"RATIO(ip,ece22)",True,5166.659996384226,True,0.2641402043171242,0.05,True,
195266,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.584412798554582e+19,True,0.26434495344170955,0.05,True,
195268,later,A,cerqtit10,RECIP(cerqtit10),True,1928.8231222031022,True,0.11659192311958083,0.05,True,
195268,later,A,ece22,"RATIO(ip,ece22)",True,4714.417017530803,True,0.2970178827234938,0.05,True,
195268,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.4314452611749233e+19,True,0.27744193457759125,0.05,True,
195268,later,B,cerqtit10,RECIP(cerqtit10),True,2148.232908395727,True,0.10468380606975962,0.05,True,
195268,later,B,ece22,"RATIO(ip,ece22)",True,4848.988715516794,True,0.2887748854398746,0.05,True,
195268,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.840645422216828e+19,True,0.2374759171996356,0.05,True,
195268,later,C,cerqtit10,RECIP(cerqtit10),True,2105.382319442933,True,0.10681442277651347,0.05,True,
195268,later,C,ece22,"RATIO(ip,ece22)",True,4827.248262401636,True,0.29007543940281033,0.05,True,
195268,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.1944695018467357e+19,True,0.211172739852394,0.05,True,
195269,later,A,cerqtit10,RECIP(cerqtit10),True,1930.9206651687373,True,0.12139430523933377,0.05,True,
195269,later,A,ece22,"RATIO(ip,ece22)",True,4672.367070099809,True,0.30204276590469537,0.05,True,
195269,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.608515222074248e+19,True,0.2856192339750064,0.05,True,
195269,later,B,cerqtit10,RECIP(cerqtit10),True,2174.54729027041,True,0.10779382617670391,0.05,True,
195269,later,B,ece22,"RATIO(ip,ece22)",True,4868.170364973947,True,0.2898942656832259,0.05,True,
195269,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.8266587726525166e+19,True,0.2635769576254328,0.05,True,
195269,later,C,cerqtit10,RECIP(cerqtit10),True,2062.398479866274,True,0.11365542348325904,0.05,True,
195269,later,C,ece22,"RATIO(ip,ece22)",True,4743.730539325651,True,0.2974989117690445,0.05,True,
195269,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.0746059834885026e+19,True,0.24232117010832468,0.05,True,
195274,later,A,cerqtit10,RECIP(cerqtit10),True,1828.1382683322372,True,0.12499597333034745,0.05,True,
195274,later,A,ece22,"RATIO(ip,ece22)",True,3975.314229105362,True,0.3469202634073242,0.05,True,
195274,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.6206384472226615e+19,True,0.2698446631062664,0.05,True,
195274,later,B,cerqtit10,RECIP(cerqtit10),True,1991.5530392287862,True,0.11473956140336218,0.05,True,
195274,later,B,ece22,"RATIO(ip,ece22)",True,4064.468148448818,True,0.33931058360352717,0.05,True,
195274,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,2.803619641810589e+19,True,0.2522329664010479,0.05,True,
195274,later,C,cerqtit10,RECIP(cerqtit10),True,1890.460647102452,True,0.12087525999702019,0.05,True,
195274,later,C,ece22,"RATIO(ip,ece22)",True,3663.457494131057,True,0.294425639104022,0.05,True,
195274,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.074777775542893e+19,True,0.22998907580866354,0.05,True,
195626,later,A,cerqtit10,RECIP(cerqtit10),True,1183.9331828140346,True,0.1351427617052709,0.05,True,
195626,later,A,ece22,"RATIO(ip,ece22)",True,3107.9337601400425,True,0.28408151029055295,0.05,True,
195626,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.472615925014152e+19,True,0.28515169513354516,0.05,True,
195626,later,B,cerqtit10,RECIP(cerqtit10),True,1393.4879219375014,True,0.11481979677121025,0.05,True,
195626,later,B,ece22,"RATIO(ip,ece22)",True,3395.0047050568064,True,0.26006046917946973,0.05,True,
195626,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.6390659967981974e+19,True,0.27210891982634233,0.05,True,
195626,later,C,cerqtit10,RECIP(cerqtit10),True,1485.342601882433,True,0.10771925601354577,0.05,True,
195626,later,C,ece22,"RATIO(ip,ece22)",True,3532.3762234618716,True,0.2499469084293338,0.05,True,
195626,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.732299169366717e+19,True,0.26531161427060695,0.05,True,
195642,later,A,cerqtit10,RECIP(cerqtit10),True,1296.839167037871,True,0.12299098340080668,0.05,True,
195642,later,A,ece22,"RATIO(ip,ece22)",True,2517.1643389482388,True,0.3308871216352282,0.05,True,
195642,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.77054267848518e+19,True,0.1832675273846273,0.05,True,
195642,later,B,cerqtit10,RECIP(cerqtit10),True,1499.6932336158939,True,0.10635476702265516,0.05,True,
195642,later,B,ece22,"RATIO(ip,ece22)",True,2202.645005621323,True,0.3781350424929144,0.05,True,
195642,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.335443915612155e+19,True,0.15938806891165108,0.05,True,
195642,later,C,cerqtit10,RECIP(cerqtit10),True,1600.0122340346586,True,0.0996864405620637,0.05,True,
195642,later,C,ece22,"RATIO(ip,ece22)",True,2024.1435497729547,True,0.41148132151538835,0.05,True,
195642,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.616129039298548e+19,True,0.14969642912954476,0.05,True,
195645,later,A,cerqtit10,RECIP(cerqtit10),True,1288.482196318925,True,0.12014135972852956,0.05,True,
195645,later,A,ece22,"RATIO(ip,ece22)",True,2698.825309430446,True,0.31624401700468074,0.05,True,
195645,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.5957254846206304e+19,True,0.1687261682609114,0.05,True,
195645,later,B,cerqtit10,RECIP(cerqtit10),True,1429.5456759662413,True,0.10828615388390948,0.05,True,
195645,later,B,ece22,"RATIO(ip,ece22)",True,2347.744404804695,True,0.36353504039941903,0.05,True,
195645,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.19214504435109e+19,True,0.14472137216618156,0.05,True,
195645,later,C,cerqtit10,RECIP(cerqtit10),True,1414.35166083085,True,0.10944944410842049,0.05,True,
195645,later,C,ece22,"RATIO(ip,ece22)",True,2156.483422116564,True,0.39577737917896755,0.05,True,
195645,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.51196028232955e+19,True,0.13446328096330423,0.05,True,
195648,later,A,cerqtit10,RECIP(cerqtit10),True,1265.2398068875416,True,0.12677439350398995,0.05,True,
195648,later,A,ece22,"RATIO(ip,ece22)",True,2771.1053718579046,True,0.3002792115182478,0.05,True,
195648,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.3727851995151913e+19,True,0.21486591295221308,0.05,True,
195648,later,B,cerqtit10,RECIP(cerqtit10),True,1315.4650990231112,True,0.12193406672240066,0.05,True,
195648,later,B,ece22,"RATIO(ip,ece22)",True,2377.0844146451327,True,0.3500529181752659,0.05,True,
195648,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.135614256172339e+19,True,0.17523311561370733,0.05,True,
195648,later,C,cerqtit10,RECIP(cerqtit10),True,1347.950491054992,True,0.11899547514518442,0.05,True,
195648,later,C,ece22,"RATIO(ip,ece22)",True,2154.4071182080556,True,0.3862340265509252,0.05,True,
195648,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.4169330125974675e+19,True,0.16407234816979285,0.05,True,
195649,later,A,cerqtit10,RECIP(cerqtit10),True,1256.9587864342166,True,0.11360754592189751,0.05,True,
195649,later,A,ece22,"RATIO(ip,ece22)",True,3395.1213027419262,True,0.3678594174799354,0.05,True,
195649,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.919468567161656e+19,True,0.13781890560645826,0.05,True,
195649,later,B,cerqtit10,RECIP(cerqtit10),True,1345.5067675674816,True,0.10613101806237918,0.05,True,
195649,later,B,ece22,"RATIO(ip,ece22)",True,2880.601749981462,True,0.43162104840130067,0.05,True,
195649,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.573382186962154e+19,True,0.11811321389781819,0.05,True,
195649,later,C,cerqtit10,RECIP(cerqtit10),True,1390.2648258805648,True,0.10271424579940104,0.05,True,
195649,later,C,ece22,"RATIO(ip,ece22)",True,2587.586803817666,True,0.48049725153924966,0.05,True,
195649,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.8814365157255905e+19,True,0.11065940666132766,0.05,True,
195651,later,A,cerqtit10,RECIP(cerqtit10),True,1071.5309440367878,True,0.14726593191725895,0.05,True,
195651,later,A,ece22,"RATIO(ip,ece22)",True,3317.9896519168087,True,0.27027739071687934,0.05,True,
195651,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.32896872538461e+19,True,0.23534987311556166,0.05,True,
195651,later,B,cerqtit10,RECIP(cerqtit10),True,1078.7148484661275,True,0.14628518674433807,0.05,True,
195651,later,B,ece22,"RATIO(ip,ece22)",True,3263.174348116052,True,0.27481755183060436,0.05,True,
195651,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.831537926363187e+19,True,0.20447986740107674,0.05,True,
195651,later,C,cerqtit10,RECIP(cerqtit10),True,1077.739893789299,True,0.1464175205549254,0.05,True,
195651,later,C,ece22,"RATIO(ip,ece22)",True,3162.536196477515,True,0.2835627894297391,0.05,True,
195651,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.0172404192220135e+19,True,0.19502750280419356,0.05,True,
195652,later,A,cerqtit10,RECIP(cerqtit10),True,1053.9976388127127,True,0.15085422788907507,0.05,True,
195652,later,A,ece22,"RATIO(ip,ece22)",True,2935.610393815322,True,0.30658908631029447,0.05,True,
195652,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.5110330604117066e+19,True,0.2674274698687049,0.05,True,
195652,later,B,cerqtit10,RECIP(cerqtit10),True,1092.17639866877,True,0.14558087887066745,0.05,True,
195652,later,B,ece22,"RATIO(ip,ece22)",True,2597.762471086785,True,0.3464620489441106,0.05,True,
195652,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.998821279173187e+19,True,0.23480586463354494,0.05,True,
195652,later,C,cerqtit10,RECIP(cerqtit10),True,1067.3638717114177,True,0.14896513196109817,0.05,True,
195652,later,C,ece22,"RATIO(ip,ece22)",True,2659.7236510840567,True,0.3383908354674398,0.05,True,
195652,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.1177521520776356e+19,True,0.22802409015742423,0.05,True,
195659,later,A,cerqtit10,RECIP(cerqtit10),True,1190.646986346875,True,0.1380761852855261,0.05,True,
195659,later,A,ece22,"RATIO(ip,ece22)",True,3528.8718394142575,True,0.2409381328585411,0.05,True,
195659,later,A,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.0737785894843236e+19,True,0.24147783131484368,0.05,True,
195659,later,B,cerqtit10,RECIP(cerqtit10),True,1430.8360785177563,True,0.11489785333536669,0.05,True,
195659,later,B,ece22,"RATIO(ip,ece22)",True,3393.6786586831536,True,0.2505363287446533,0.05,True,
195659,later,B,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,3.8438993475525616e+19,True,0.1930980290114176,0.05,True,
195659,later,C,cerqtit10,RECIP(cerqtit10),True,1534.57724916123,True,0.1071304777822962,0.05,True,
195659,later,C,ece22,"RATIO(ip,ece22)",True,3276.357164835649,True,0.25950766333138986,0.05,True,
195659,later,C,prmtan_neped,"RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",True,4.1532817003291615e+19,True,0.17871395231193876,0.05,True,
