realization_index,shot,sample_index,crossing_time,A_left,A_right,B_left,B_right,y,residual,den_kappa,den_betan,B_also_small
20,165860,177,884.2827149034417,-0.0007316198975434451,0.0028714245567573737,0.012478216111373003,0.020217626878480728,-2.25748944954942,-0.010826591911587524,20.549489454679094,20.499117720120125,False
20,165860,208,1023.9955883176465,0.01713509587480988,-0.0047498505331818874,-0.0010486825402155006,-0.0026728305580310282,0.8374119448590452,0.01539781650208294,20.4275143888683,20.992393697228277,False
20,165860,212,1041.6569852781051,-0.0026714131208537273,0.0007753722901280291,-0.0049561955573339846,-0.0075868468384286385,-0.1276787728984773,0.0052972783065077245,20.510609070493473,20.45925280066533,False
20,165860,293,1397.46714005579,0.003554062437782779,-0.014184583402739204,0.13905034574421468,0.1146411324119146,0.7878877224852597,-0.13625014358454146,18.604751008964033,21.134429227789564,False
20,165860,302,1438.8485332463129,-0.019584528778786026,0.0157683430520813,0.017231295410790177,0.022242231907420175,-0.12520018519558823,-0.014779308780720687,20.601581522950468,20.020600960238596,False
20,165860,307,1462.6894536196571,0.025366416762900856,-0.0015378649120606491,0.025449300048968015,0.025754027805579748,1.1537300951906835,0.003816698377540728,20.43469393282534,21.211572539897077,False
20,165860,315,1496.178699340125,-0.005213441671373609,0.004957959810736656,0.03807729795975553,0.025584066708421303,-0.3139742895130356,-0.03644041131507475,20.19474209583359,20.470908912726706,False
20,165860,321,1522.444090819502,0.00737358169836233,-0.009032602370612097,0.009067827767653457,0.010175732701451933,-0.01149951489361152,-0.009152620380218149,20.64719298686697,20.683135293509952,False
20,165860,326,1543.555589989014,-0.000493474273300154,0.0017357806492102057,-0.0030132743392962584,-0.005422943503727772,0.14424339542363013,0.002942093934561213,20.87851728909914,20.428861567631085,False
20,165860,334,1578.7495063812867,0.003281045527003701,-0.015319364294752336,0.011067540748604792,0.010913087788372522,-0.3152301255006068,-0.012101825141858757,20.684038549085347,20.569436369752907,False
20,165860,338,1598.8697859877727,-0.023460913140921247,0.008931562368295176,0.012048059219745683,0.01505522764090195,-0.5717614729967067,0.00136598703555324,20.666972830903934,19.912880315926266,False
