shot,realization_index,dt_seconds,feature_or_residual,integrated_autocorrelation_samples,correlation_time_seconds
161138,8,0.0048645470421593015,d[betan]/d[t],17.14267456171411,0.08339134683388587
161138,8,0.0048645470421593015,d[li]/d[betan],4.0781601100078575,0.019838401700590775
161138,8,0.0048645470421593015,residual,6.077616687082438,0.029564852278524886
161138,8,0.0048645470421593015,target,2.019697287004262,0.009824912463553749
161145,9,0.0048645470421593015,d[pcdiamag3]/d[kappa],20.069253245805136,0.09762782651522733
161145,9,0.0048645470421593015,d[kappa]/d[t],15.461621032903981,0.07521378286260111
161145,9,0.0048645470421593015,r[q95]/r[kappa],102.39286697189515,0.4980949181663434
161145,9,0.0048645470421593015,d[pcdiamag3]/d[betan],26.29908046607847,0.12793311409277147
161145,9,0.0048645470421593015,d[kappa]/d[betan],18.6869056979067,0.09090333183986184
161145,9,0.0048645470421593015,d[betan]/d[t],28.541935028092382,0.13884358561840976
161145,9,0.0048645470421593015,d[li]/d[betan],11.351549576800222,0.055220146917748195
161145,9,0.0048645470421593015,residual,12.607291708478607,0.061328763590119094
161145,9,0.0048645470421593015,target,22.79585219615399,0.11089149537430151
161414,10,0.005725407903020198,d[pcdiamag3]/d[kappa],6.676034488416129,0.03822302062081311
161414,10,0.005725407903020198,d[kappa]/d[t],12.800033438971491,0.07328541261041017
161414,10,0.005725407903020198,r[q95]/r[kappa],34.75973865974191,0.19901368242940304
161414,10,0.005725407903020198,d[pcdiamag3]/d[betan],2.2230768443067825,0.012728021733415255
161414,10,0.005725407903020198,d[kappa]/d[betan],7.036767709585753,0.04028836545617961
161414,10,0.005725407903020198,d[betan]/d[t],5.522580675185455,0.031619027042773425
161414,10,0.005725407903020198,d[li]/d[betan],3.505500443478466,0.02007041994313242
161414,10,0.005725407903020198,residual,3.8858623296759314,0.022248146892375056
161414,10,0.005725407903020198,target,4.900603592173868,0.028057954536201437
165017,11,0.00478446696207925,d[pcdiamag3]/d[kappa],5.39674889165837,0.02582056677477728
165017,11,0.00478446696207925,d[kappa]/d[t],7.035386443496539,0.03366057400436943
165017,11,0.00478446696207925,r[q95]/r[kappa],66.36809421476087,0.3175359541066864
165017,11,0.00478446696207925,d[pcdiamag3]/d[betan],2.035873537912199,0.009740569681112312
165017,11,0.00478446696207925,d[kappa]/d[betan],7.651204547557426,0.03660693537789902
165017,11,0.00478446696207925,d[betan]/d[t],15.757776868334064,0.07539256282236095
165017,11,0.00478446696207925,d[li]/d[betan],4.488530055792033,0.021475223760236715
165017,11,0.00478446696207925,residual,1.7876842355109757,0.008553116163432163
165017,11,0.00478446696207925,target,9.309356976151461,0.04454031089059865
165022,12,0.004764446942059294,d[pcdiamag3]/d[kappa],5.596852170596845,0.02666590520935806
165022,12,0.004764446942059294,d[kappa]/d[t],6.199814402146864,0.029538686769643795
165022,12,0.004764446942059294,r[q95]/r[kappa],34.75145861740301,0.16557148074178588
165022,12,0.004764446942059294,d[pcdiamag3]/d[betan],2.0554653438849737,0.009793155572181618
165022,12,0.004764446942059294,d[kappa]/d[betan],7.157302187145661,0.03410058651894044
165022,12,0.004764446942059294,d[betan]/d[t],8.113628496327829,0.03865695247833427
165022,12,0.004764446942059294,d[li]/d[betan],6.198918391653799,0.02953441777519006
165022,12,0.004764446942059294,residual,1.8532424450093523,0.008829675300019298
165022,12,0.004764446942059294,target,5.292932585564256,0.025217896471817613
165026,13,0.00478446696207925,d[pcdiamag3]/d[kappa],5.231355625874558,0.02502924815888424
165026,13,0.00478446696207925,d[kappa]/d[t],6.582228022461766,0.03149245251034056
165026,13,0.00478446696207925,r[q95]/r[kappa],35.175865786430755,0.16829776771771177
165026,13,0.00478446696207925,d[pcdiamag3]/d[betan],2.076803820411968,0.00993639926548103
165026,13,0.00478446696207925,d[kappa]/d[betan],6.341533359820748,0.030340856848985794
165026,13,0.00478446696207925,d[betan]/d[t],9.232448025035353,0.044172342554895466
165026,13,0.00478446696207925,d[li]/d[betan],4.807009018856365,0.02299897583713527
165026,13,0.00478446696207925,residual,1.7100802177348413,0.008181822304257638
165026,13,0.00478446696207925,target,3.924327801617267,0.01877581671520691
165027,14,0.004564246741859052,d[pcdiamag3]/d[kappa],13.983693864773516,0.06382502916144693
165027,14,0.004564246741859052,d[kappa]/d[t],25.7562754468991,0.11755799629093351
165027,14,0.004564246741859052,r[q95]/r[kappa],16.073446114771613,0.07336317405979337
165027,14,0.004564246741859052,d[pcdiamag3]/d[betan],9.645977022843391,0.04402661919856023
165027,14,0.004564246741859052,d[kappa]/d[betan],22.273015343313087,0.10165953771209342
165027,14,0.004564246741859052,d[betan]/d[t],22.5600011847328,0.10296941190375304
165027,14,0.004564246741859052,d[li]/d[betan],17.123270021160337,0.07815482940405384
165027,14,0.004564246741859052,residual,9.967347376430524,0.04549343278785039
165027,14,0.004564246741859052,target,4.175915901935737,0.01905991054968759
165028,15,0.00478446696207925,d[pcdiamag3]/d[kappa],5.197986715275653,0.024869595708563202
165028,15,0.00478446696207925,d[kappa]/d[t],6.039796369852437,0.02889720618924517
165028,15,0.00478446696207925,r[q95]/r[kappa],74.59756123321992,0.35690956717202454
165028,15,0.00478446696207925,d[pcdiamag3]/d[betan],2.3945937193794116,0.011456854537973266
165028,15,0.00478446696207925,d[kappa]/d[betan],8.311125724081544,0.03976430644455513
165028,15,0.00478446696207925,d[betan]/d[t],17.261340205032347,0.08258631193218753
165028,15,0.00478446696207925,d[li]/d[betan],7.306238927686216,0.034956458766572024
165028,15,0.00478446696207925,residual,2.0025558531712204,0.00958116231921613
165028,15,0.00478446696207925,target,9.196340945901563,0.043999589427682666
165029,16,0.00478446696207925,d[pcdiamag3]/d[kappa],4.856222299450241,0.023234435152232204
165029,16,0.00478446696207925,d[kappa]/d[t],6.925246437853091,0.033133612786165126
165029,16,0.00478446696207925,r[q95]/r[kappa],33.046033826275,0.1581076570695661
165029,16,0.00478446696207925,d[pcdiamag3]/d[betan],2.3744203163390023,0.011360335557613718
165029,16,0.00478446696207925,d[kappa]/d[betan],6.431704471500016,0.030772277553749207
165029,16,0.00478446696207925,d[betan]/d[t],6.484552942230594,0.031025129315956072
165029,16,0.00478446696207925,d[li]/d[betan],4.894310260387977,0.023416665742991765
165029,16,0.00478446696207925,residual,2.071023898115886,0.009908745418212038
165029,16,0.00478446696207925,target,3.8284284955547996,0.018316989653664704
165031,17,0.00478446696207925,d[pcdiamag3]/d[kappa],5.511799990109492,0.026371024954267602
165031,17,0.00478446696207925,d[kappa]/d[t],6.6094663918096455,0.031622773588586395
165031,17,0.00478446696207925,r[q95]/r[kappa],66.26558706553793,0.3170455120378523
165031,17,0.00478446696207925,d[pcdiamag3]/d[betan],2.1158465926825203,0.01012319811951747
165031,17,0.00478446696207925,d[kappa]/d[betan],6.305952638117521,0.030170622061509767
165031,17,0.00478446696207925,d[betan]/d[t],6.882458862947981,0.03292889704764414
165031,17,0.00478446696207925,d[li]/d[betan],4.698498941842276,0.022479812958608684
165031,17,0.00478446696207925,residual,1.8834539810128055,0.009011323346752406
165031,17,0.00478446696207925,target,4.3554863080448545,0.020838680344629133
165042,18,0.004764446942059294,d[pcdiamag3]/d[kappa],5.461405084154845,0.026020574752548632
165042,18,0.004764446942059294,d[kappa]/d[t],6.260462078317817,0.029827639404919493
165042,18,0.004764446942059294,r[q95]/r[kappa],32.77772985806684,0.15616775478991218
165042,18,0.004764446942059294,d[pcdiamag3]/d[betan],2.3724259815065083,0.011303297712850702
165042,18,0.004764446942059294,d[kappa]/d[betan],6.288028562776778,0.029958978457503314
165042,18,0.004764446942059294,d[betan]/d[t],6.69382953650625,0.03189239566587338
165042,18,0.004764446942059294,d[li]/d[betan],4.9349731205051075,0.02351241759313537
165042,18,0.004764446942059294,residual,1.98817699009715,0.009472563780741017
165042,18,0.004764446942059294,target,5.048984423146323,0.024055618395364506
165043,19,0.00478446696207925,d[pcdiamag3]/d[kappa],6.0691918567683425,0.029037847925228552
165043,19,0.00478446696207925,d[kappa]/d[t],6.705694774942598,0.03208317510850031
165043,19,0.00478446696207925,r[q95]/r[kappa],32.213500625455865,0.15412442947541283
165043,19,0.00478446696207925,d[pcdiamag3]/d[betan],2.5952284886469124,0.012416784962978015
