realization_index,shot,feature_1,feature_2,correlation,abs_correlation
54,195647,d[kappa]/d[t],d[kappa]/d[betan],0.7466186161551899,0.7466186161551899
54,195647,d[kappa]/d[t],d[betan]/d[t],-0.1303104226328381,0.1303104226328381
54,195647,d[kappa]/d[t],d[li]/d[betan],0.5218313221886421,0.5218313221886421
54,195647,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.005439889802979952,0.005439889802979952
54,195647,r[q95]/r[kappa],d[kappa]/d[betan],0.2836717031197648,0.2836717031197648
54,195647,r[q95]/r[kappa],d[betan]/d[t],0.0045537057092925335,0.0045537057092925335
54,195647,r[q95]/r[kappa],d[li]/d[betan],0.29348562737221123,0.29348562737221123
54,195647,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6808569835474207,0.6808569835474207
54,195647,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9004276973089653,0.9004276973089653
54,195647,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6823226470833167,0.6823226470833167
54,195647,d[kappa]/d[betan],d[betan]/d[t],-0.7524942925468284,0.7524942925468284
54,195647,d[kappa]/d[betan],d[li]/d[betan],0.8526920105212806,0.8526920105212806
54,195647,d[betan]/d[t],d[li]/d[betan],-0.7572707918204588,0.7572707918204588
55,195648,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5551403199964088,0.5551403199964088
55,195648,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.234656112556568,0.234656112556568
55,195648,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6796806601720307,0.6796806601720307
55,195648,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.04033389810685376,0.04033389810685376
55,195648,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.48909248309213127,0.48909248309213127
55,195648,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.157598695974259,0.157598695974259
55,195648,d[kappa]/d[t],r[q95]/r[kappa],0.4708615486462634,0.4708615486462634
55,195648,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.13163190477415243,0.13163190477415243
55,195648,d[kappa]/d[t],d[kappa]/d[betan],0.7599233433368946,0.7599233433368946
55,195648,d[kappa]/d[t],d[betan]/d[t],-0.1642706545380918,0.1642706545380918
55,195648,d[kappa]/d[t],d[li]/d[betan],0.43843194011700193,0.43843194011700193
55,195648,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.010274777954197744,0.010274777954197744
55,195648,r[q95]/r[kappa],d[kappa]/d[betan],0.30706112673950287,0.30706112673950287
55,195648,r[q95]/r[kappa],d[betan]/d[t],-0.006632452836372879,0.006632452836372879
55,195648,r[q95]/r[kappa],d[li]/d[betan],0.21389949406277847,0.21389949406277847
55,195648,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6974590413453211,0.6974590413453211
55,195648,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9241230439993922,0.9241230439993922
55,195648,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6889917228750131,0.6889917228750131
55,195648,d[kappa]/d[betan],d[betan]/d[t],-0.7620735219626757,0.7620735219626757
55,195648,d[kappa]/d[betan],d[li]/d[betan],0.7821074947845488,0.7821074947845488
55,195648,d[betan]/d[t],d[li]/d[betan],-0.7528720215339758,0.7528720215339758
56,195649,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5791648933744217,0.5791648933744217
56,195649,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.23309168887941553,0.23309168887941553
56,195649,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6118530399798408,0.6118530399798408
56,195649,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.06940111863041937,0.06940111863041937
56,195649,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4505487171444416,0.4505487171444416
56,195649,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.3562939378904415,0.3562939378904415
56,195649,d[kappa]/d[t],r[q95]/r[kappa],0.4057911911938786,0.4057911911938786
56,195649,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.208305122324886,0.208305122324886
56,195649,d[kappa]/d[t],d[kappa]/d[betan],0.7668983211010104,0.7668983211010104
56,195649,d[kappa]/d[t],d[betan]/d[t],-0.20760148094977499,0.20760148094977499
56,195649,d[kappa]/d[t],d[li]/d[betan],0.10401226358707426,0.10401226358707426
56,195649,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.029667825580731888,0.029667825580731888
56,195649,r[q95]/r[kappa],d[kappa]/d[betan],0.20002672530256574,0.20002672530256574
56,195649,r[q95]/r[kappa],d[betan]/d[t],0.07818388142836988,0.07818388142836988
56,195649,r[q95]/r[kappa],d[li]/d[betan],-0.3122857662424847,0.3122857662424847
56,195649,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7434642233794609,0.7434642233794609
56,195649,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9292081475955991,0.9292081475955991
56,195649,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7060567363555259,0.7060567363555259
56,195649,d[kappa]/d[betan],d[betan]/d[t],-0.7841569793264414,0.7841569793264414
56,195649,d[kappa]/d[betan],d[li]/d[betan],0.588017428336446,0.588017428336446
56,195649,d[betan]/d[t],d[li]/d[betan],-0.7879496179426705,0.7879496179426705
57,195650,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6011338045843863,0.6011338045843863
57,195650,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.30770099765174425,0.30770099765174425
57,195650,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6196877308133166,0.6196877308133166
57,195650,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.09562134706905641,0.09562134706905641
57,195650,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.43943133162976283,0.43943133162976283
57,195650,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.20957808645070167,0.20957808645070167
57,195650,d[kappa]/d[t],r[q95]/r[kappa],0.5166877095024035,0.5166877095024035
57,195650,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.17042009772344702,0.17042009772344702
57,195650,d[kappa]/d[t],d[kappa]/d[betan],0.7661542360545971,0.7661542360545971
57,195650,d[kappa]/d[t],d[betan]/d[t],-0.19850510592586348,0.19850510592586348
57,195650,d[kappa]/d[t],d[li]/d[betan],0.3088895293102609,0.3088895293102609
57,195650,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.015051099715883021,0.015051099715883021
57,195650,r[q95]/r[kappa],d[kappa]/d[betan],0.3020866007763999,0.3020866007763999
57,195650,r[q95]/r[kappa],d[betan]/d[t],0.040509787305481694,0.040509787305481694
57,195650,r[q95]/r[kappa],d[li]/d[betan],-0.11235196819866725,0.11235196819866725
57,195650,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.718049822421785,0.718049822421785
57,195650,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9277508961911545,0.9277508961911545
57,195650,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7065036556376237,0.7065036556376237
57,195650,d[kappa]/d[betan],d[betan]/d[t],-0.7782555798628039,0.7782555798628039
57,195650,d[kappa]/d[betan],d[li]/d[betan],0.7084099958595436,0.7084099958595436
57,195650,d[betan]/d[t],d[li]/d[betan],-0.7760725391929721,0.7760725391929721
58,195651,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5747019569342198,0.5747019569342198
58,195651,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.21854575826729453,0.21854575826729453
58,195651,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6352945289702,0.6352945289702
58,195651,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.07330812707352871,0.07330812707352871
58,195651,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4584633823963485,0.4584633823963485
58,195651,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.09078767456439234,0.09078767456439234
58,195651,d[kappa]/d[t],r[q95]/r[kappa],0.4150933550108772,0.4150933550108772
58,195651,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.16560368510874676,0.16560368510874676
58,195651,d[kappa]/d[t],d[kappa]/d[betan],0.7667239978865891,0.7667239978865891
58,195651,d[kappa]/d[t],d[betan]/d[t],-0.1867775448619305,0.1867775448619305
58,195651,d[kappa]/d[t],d[li]/d[betan],0.4984879575704498,0.4984879575704498
58,195651,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.01669388398918716,0.01669388398918716
58,195651,r[q95]/r[kappa],d[kappa]/d[betan],0.26998772499374757,0.26998772499374757
58,195651,r[q95]/r[kappa],d[betan]/d[t],-0.012878103996682516,0.012878103996682516
58,195651,r[q95]/r[kappa],d[li]/d[betan],0.24481181859612525,0.24481181859612525
58,195651,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7144884074258786,0.7144884074258786
58,195651,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9252440941888973,0.9252440941888973
58,195651,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6743106157442034,0.6743106157442034
58,195651,d[kappa]/d[betan],d[betan]/d[t],-0.7687713022170861,0.7687713022170861
58,195651,d[kappa]/d[betan],d[li]/d[betan],0.799260549304953,0.799260549304953
58,195651,d[betan]/d[t],d[li]/d[betan],-0.7323063099690069,0.7323063099690069
59,195652,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5729372389172918,0.5729372389172918
59,195652,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.24038962242074255,0.24038962242074255
59,195652,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6470244687593372,0.6470244687593372
59,195652,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.020027714500305584,0.020027714500305584
59,195652,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4937842869731717,0.4937842869731717
59,195652,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.19691004984307767,0.19691004984307767
59,195652,d[kappa]/d[t],r[q95]/r[kappa],0.4319239263133087,0.4319239263133087
59,195652,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.14502270659498653,0.14502270659498653
59,195652,d[kappa]/d[t],d[kappa]/d[betan],0.736348857868102,0.736348857868102
59,195652,d[kappa]/d[t],d[betan]/d[t],-0.16810649561438137,0.16810649561438137
59,195652,d[kappa]/d[t],d[li]/d[betan],0.40962131279269814,0.40962131279269814
59,195652,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.011094689484112836,0.011094689484112836
59,195652,r[q95]/r[kappa],d[kappa]/d[betan],0.26991270293167313,0.26991270293167313
59,195652,r[q95]/r[kappa],d[betan]/d[t],-0.00930876160149165,0.00930876160149165
59,195652,r[q95]/r[kappa],d[li]/d[betan],0.20127120645946028,0.20127120645946028
59,195652,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7377022587302575,0.7377022587302575
59,195652,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9231600187177298,0.9231600187177298
59,195652,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7381996454961963,0.7381996454961963
59,195652,d[kappa]/d[betan],d[betan]/d[t],-0.775493488135145,0.775493488135145
59,195652,d[kappa]/d[betan],d[li]/d[betan],0.7975253887053956,0.7975253887053956
59,195652,d[betan]/d[t],d[li]/d[betan],-0.7661272025977904,0.7661272025977904
60,195655,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5865339730169097,0.5865339730169097
60,195655,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.17343684617318228,0.17343684617318228
60,195655,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6601172510158633,0.6601172510158633
60,195655,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.11731211025799933,0.11731211025799933
60,195655,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4260844464986219,0.4260844464986219
60,195655,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.0697339611701411,0.0697339611701411
60,195655,d[kappa]/d[t],r[q95]/r[kappa],0.4090314159695675,0.4090314159695675
60,195655,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.10177032635790077,0.10177032635790077
60,195655,d[kappa]/d[t],d[kappa]/d[betan],0.76550144499229,0.76550144499229
60,195655,d[kappa]/d[t],d[betan]/d[t],-0.14462407578070302,0.14462407578070302
60,195655,d[kappa]/d[t],d[li]/d[betan],0.4836566608165998,0.4836566608165998
60,195655,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.010941637986217638,0.010941637986217638
60,195655,r[q95]/r[kappa],d[kappa]/d[betan],0.27338208173229783,0.27338208173229783
60,195655,r[q95]/r[kappa],d[betan]/d[t],-0.004301619642346162,0.004301619642346162
60,195655,r[q95]/r[kappa],d[li]/d[betan],0.24746772546640328,0.24746772546640328
60,195655,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6579672301222709,0.6579672301222709
60,195655,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9014513493583903,0.9014513493583903
60,195655,d[pcdiamag3]/d[betan],d[li]/d[betan],0.652208064369136,0.652208064369136
60,195655,d[kappa]/d[betan],d[betan]/d[t],-0.7426098508295901,0.7426098508295901
60,195655,d[kappa]/d[betan],d[li]/d[betan],0.7947818027022907,0.7947818027022907
60,195655,d[betan]/d[t],d[li]/d[betan],-0.7242696263061544,0.7242696263061544
61,195659,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5813687977731701,0.5813687977731701
61,195659,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.178954004169499,0.178954004169499
61,195659,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6571763155910108,0.6571763155910108
61,195659,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.13394693489160517,0.13394693489160517
61,195659,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.39089799427168903,0.39089799427168903
61,195659,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.0027361606042302722,0.0027361606042302722
61,195659,d[kappa]/d[t],r[q95]/r[kappa],0.40885640752283836,0.40885640752283836
61,195659,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.09516558617844,0.09516558617844
61,195659,d[kappa]/d[t],d[kappa]/d[betan],0.7553517986568803,0.7553517986568803
61,195659,d[kappa]/d[t],d[betan]/d[t],-0.12621592083361846,0.12621592083361846
61,195659,d[kappa]/d[t],d[li]/d[betan],0.5177404870197957,0.5177404870197957
61,195659,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.016075874120724493,0.016075874120724493
61,195659,r[q95]/r[kappa],d[kappa]/d[betan],0.2793948338290143,0.2793948338290143
61,195659,r[q95]/r[kappa],d[betan]/d[t],-0.01805308638858015,0.01805308638858015
61,195659,r[q95]/r[kappa],d[li]/d[betan],0.2830854756396118,0.2830854756396118
61,195659,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6502604798108951,0.6502604798108951
61,195659,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.884955748282945,0.884955748282945
61,195659,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6091499352315554,0.6091499352315554
61,195659,d[kappa]/d[betan],d[betan]/d[t],-0.7422002178640148,0.7422002178640148
61,195659,d[kappa]/d[betan],d[li]/d[betan],0.80460659731645,0.80460659731645
61,195659,d[betan]/d[t],d[li]/d[betan],-0.6972870352729681,0.6972870352729681
